Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),CPU Usage (%),GPU Memory Usage (%),GPU Temperature (°C),GPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,20.6,63.0,15.4,97.3,61.0,20.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:24.000,0.0,69.0,66.0,60.0,61.0,15.2
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,20.6,63.0,15.4,97.3,61.0,20.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:27.000,0.0,69.0,66.0,60.0,61.0,15.2
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,20.0,68.0,20.8,97.3,60.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:30.000,0.0,67.0,71.0,66.0,62.0,14.7
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.8,67.0,15.1,97.3,60.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:33.000,0.0,66.0,73.0,65.0,67.0,14.4
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,20.6,64.0,16.7,97.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:36.000,0.0,72.0,72.0,67.0,69.0,15.4
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,25.1,67.0,29.6,97.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:38.000,0.0,69.0,66.0,66.0,61.0,19.4
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,22.4,66.0,22.9,97.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:40.000,0.0,57.0,66.0,62.0,61.0,16.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,32.9,77.0,34.8,97.3,59.0,0.0,99.9,Cryptojacking,Open Hardware Monitor,12:01:42.000,0.0,67.0,68.0,64.0,72.0,26.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,23.0,71.0,17.3,97.3,59.0,19.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:44.000,0.0,67.0,71.0,62.0,73.0,17.6
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,18.0,61.0,17.4,97.3,59.0,42.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:47.000,0.1,55.0,57.0,58.0,58.0,12.7
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,29.4,67.0,19.8,97.3,59.0,60.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:49.000,0.1,61.0,64.0,64.0,67.0,23.4
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,30.0,68.0,32.8,98.4,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:51.000,0.0,66.0,68.0,67.0,67.0,24.1
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,33.9,74.0,26.0,98.4,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:01:53.000,0.0,63.0,71.0,69.0,73.0,28.1
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,34.6,70.0,35.1,98.4,63.0,100.0,99.7,Cryptojacking,Open Hardware Monitor,12:01:55.000,0.0,69.0,66.0,67.0,66.0,27.3
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,36.3,76.0,48.6,98.4,63.0,43.0,99.9,Cryptojacking,Open Hardware Monitor,12:01:57.000,0.0,75.0,69.0,76.0,67.0,29.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,40.4,79.0,56.3,97.3,66.0,100.0,99.6,Cryptojacking,Open Hardware Monitor,12:01:59.000,0.0,70.0,70.0,75.0,76.0,33.4
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,32.9,64.0,18.3,98.4,67.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:01.000,0.1,63.0,62.0,63.0,62.0,25.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,26.9,70.0,20.5,98.4,68.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:04.000,0.0,65.0,71.0,64.0,65.0,20.6
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,22.5,80.0,23.1,98.4,68.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:06.000,0.0,63.0,68.0,68.0,67.0,16.2
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,67.0,14.0,98.4,68.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:09.000,0.0,63.0,73.0,61.0,64.0,12.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,67.0,14.0,98.4,68.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:11.000,0.0,63.0,73.0,61.0,64.0,12.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,67.0,14.0,98.4,68.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:13.000,0.0,63.0,73.0,61.0,64.0,12.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,66.0,15.9,98.4,70.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:16.000,0.0,64.0,66.0,64.0,64.0,12.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,66.0,15.9,98.4,70.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:19.000,0.0,64.0,66.0,64.0,64.0,12.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,66.0,15.9,98.4,70.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:23.000,0.0,64.0,66.0,64.0,64.0,12.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,66.0,15.9,98.4,70.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:25.000,0.0,64.0,66.0,64.0,64.0,12.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,66.0,15.9,98.4,70.0,100.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:28.000,0.0,64.0,66.0,64.0,64.0,12.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,28.7,70.0,18.0,97.3,64.0,18.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:30.000,0.1,66.0,65.0,64.0,70.0,21.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.5,70.0,18.0,97.3,64.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:33.000,0.0,66.0,65.0,64.0,70.0,13.2
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.5,70.0,18.0,97.3,64.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:36.000,0.0,66.0,65.0,64.0,70.0,13.2
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.5,70.0,18.0,97.3,64.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:38.000,0.0,66.0,65.0,64.0,70.0,13.2
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.5,70.0,18.0,97.3,64.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:40.000,0.0,66.0,65.0,64.0,70.0,13.2
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,18.7,73.0,15.2,97.3,60.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:42.000,0.0,69.0,69.0,71.0,67.0,13.4
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.5,66.0,16.0,97.3,60.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:45.000,0.0,65.0,62.0,62.0,65.0,14.1
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.5,66.0,16.0,97.3,60.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:48.000,0.0,65.0,62.0,62.0,65.0,14.1
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,20.1,65.0,24.3,97.3,60.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:50.000,0.0,65.0,62.0,62.0,62.0,14.6
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,21.6,62.0,18.2,97.3,60.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:52.000,0.0,58.0,62.0,56.0,59.0,16.1
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,18.8,66.0,18.9,98.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:54.000,0.0,61.0,68.0,60.0,62.0,13.7
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,17.2,62.0,16.2,97.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:56.000,0.0,69.0,60.0,62.0,61.0,12.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,17.2,62.0,16.2,97.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:02:58.000,0.0,69.0,60.0,62.0,61.0,12.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,17.2,62.0,16.2,97.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:00.000,0.0,69.0,60.0,62.0,61.0,12.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,17.2,62.0,16.2,97.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:04.000,0.0,69.0,60.0,62.0,61.0,12.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,17.2,62.0,16.2,97.3,59.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:06.000,0.0,69.0,60.0,62.0,61.0,12.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.8,69.0,16.9,97.3,58.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:08.000,0.0,67.0,68.0,65.0,66.0,14.6
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,24.9,73.0,32.4,98.3,58.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:10.000,0.0,67.0,76.0,68.0,67.0,19.3
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,22.1,70.0,23.6,98.3,58.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:13.000,0.0,70.0,66.0,59.0,61.0,16.7
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,20.4,61.0,17.7,97.2,58.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:15.000,0.0,60.0,62.0,56.0,56.0,15.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,24.1,62.0,19.7,97.2,58.0,20.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:17.000,0.0,62.0,60.0,57.0,59.0,18.7
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.1,64.0,15.3,97.2,58.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:19.000,0.0,60.0,64.0,58.0,61.0,13.7
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,36.1,72.0,56.6,97.2,58.0,36.0,99.7,Cryptojacking,Open Hardware Monitor,12:03:21.000,0.1,65.0,68.0,66.0,76.0,29.8
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,24.7,71.0,33.3,97.2,58.0,10.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:24.000,0.0,63.0,61.0,59.0,59.0,18.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,21.9,64.0,29.6,97.2,58.0,40.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:26.000,0.0,61.0,60.0,59.0,62.0,16.2
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,25.4,64.0,15.9,97.2,58.0,24.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:28.000,0.0,59.0,61.0,59.0,64.0,19.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,25.4,63.0,21.7,97.2,58.0,27.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:30.000,0.1,69.0,69.0,71.0,67.0,19.7
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,28.6,67.0,22.9,97.2,58.0,58.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:33.000,0.0,60.0,64.0,69.0,62.0,22.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,18.9,63.0,19.8,97.2,57.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:35.000,0.0,55.0,56.0,58.0,57.0,13.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.0,62.0,17.1,97.2,57.0,26.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:39.000,0.0,62.0,60.0,60.0,62.0,13.8
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.8,65.0,14.5,97.2,57.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:41.000,0.0,65.0,65.0,56.0,59.0,14.6
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,23.2,69.0,16.1,98.3,57.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:43.000,0.0,61.0,69.0,56.0,59.0,17.9
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,27.4,67.0,18.7,98.3,57.0,22.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:45.000,0.0,62.0,66.0,68.0,63.0,21.6
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,36.3,66.0,38.0,98.3,57.0,22.0,99.8,Cryptojacking,Open Hardware Monitor,12:03:47.000,0.1,63.0,60.0,75.0,63.0,30.4
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,32.0,70.0,32.2,98.0,57.0,0.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:50.000,0.0,59.0,62.0,61.0,73.0,26.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,34.8,70.0,30.9,98.0,57.0,6.0,100.0,Cryptojacking,Open Hardware Monitor,12:03:52.000,0.0,62.0,63.0,65.0,67.0,29.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,34.6,79.0,29.5,98.3,62.0,100.0,99.0,Cryptojacking,Open Hardware Monitor,12:03:54.000,0.0,73.0,69.0,67.0,76.0,27.0
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,41.8,77.0,48.5,98.5,61.0,10.0,97.1,Cryptojacking,Open Hardware Monitor,12:03:56.000,0.0,70.0,71.0,75.0,76.0,34.7
GMiner (GPU),HP Victus 16-d0417nf,1,Attack,27.6,71.0,18.6,97.7,61.0,1.0,74.9,Cryptojacking,Open Hardware Monitor,12:03:58.000,0.0,60.0,58.0,71.0,63.0,20.9
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,26.1,62.0,18.5,3.1,0.0,1.0,24.6,Cryptojacking,Open Hardware Monitor,12:04:00.000,0.0,58.0,56.0,55.0,57.0,20.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,17.4,66.0,12.3,2.4,0.0,1.0,24.8,Cryptojacking,Open Hardware Monitor,12:04:02.000,0.0,61.0,65.0,57.0,67.0,12.0
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.3,61.0,9.5,2.4,0.0,1.0,24.9,Cryptojacking,Open Hardware Monitor,12:04:04.000,0.0,54.0,55.0,55.0,56.0,11.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.3,62.0,10.4,2.4,0.0,1.0,25.1,Cryptojacking,Open Hardware Monitor,12:04:06.000,0.0,54.0,58.0,55.0,55.0,10.3
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.5,61.0,8.4,2.4,0.0,1.0,25.2,Cryptojacking,Open Hardware Monitor,12:04:08.000,0.0,55.0,55.0,56.0,54.0,9.6
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.0,60.0,10.3,2.4,0.0,1.0,25.3,Cryptojacking,Open Hardware Monitor,12:04:10.000,0.1,54.0,58.0,56.0,56.0,11.1
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.9,69.0,8.1,2.4,59.0,0.0,25.4,Cryptojacking,Open Hardware Monitor,12:04:12.000,0.0,61.0,66.0,60.0,56.0,11.9
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.7,72.0,9.2,2.4,0.0,0.0,25.4,Cryptojacking,Open Hardware Monitor,12:04:14.000,0.0,59.0,64.0,55.0,56.0,9.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.4,62.0,11.3,2.4,0.0,0.0,25.5,Cryptojacking,Open Hardware Monitor,12:04:16.000,0.1,58.0,62.0,55.0,56.0,9.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.8,59.0,9.0,2.4,0.0,0.0,25.5,Cryptojacking,Open Hardware Monitor,12:04:18.000,0.0,53.0,55.0,54.0,55.0,11.4
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.2,59.0,8.1,2.4,0.0,0.0,25.7,Cryptojacking,Open Hardware Monitor,12:04:20.000,0.0,53.0,56.0,55.0,54.0,11.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.8,59.0,8.4,2.4,0.0,0.0,25.7,Cryptojacking,Open Hardware Monitor,12:04:22.000,0.0,54.0,55.0,54.0,55.0,11.8
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.3,59.0,9.9,2.4,0.0,0.0,25.7,Cryptojacking,Open Hardware Monitor,12:04:24.000,0.0,54.0,55.0,54.0,54.0,11.3
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.0,59.0,8.6,2.4,0.0,0.0,25.8,Cryptojacking,Open Hardware Monitor,12:04:26.000,0.0,54.0,54.0,54.0,54.0,11.0
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,7.6,59.0,7.2,2.4,0.0,0.0,25.8,Cryptojacking,Open Hardware Monitor,12:04:28.000,0.1,52.0,53.0,53.0,52.0,2.8
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.3,65.0,8.3,2.4,0.0,0.0,26.1,Cryptojacking,Open Hardware Monitor,12:04:30.000,0.0,63.0,64.0,54.0,55.0,10.7
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.2,66.0,7.2,2.4,0.0,0.0,26.3,Cryptojacking,Open Hardware Monitor,12:04:32.000,0.0,53.0,66.0,54.0,57.0,10.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.5,67.0,13.1,2.4,0.0,0.0,26.4,Cryptojacking,Open Hardware Monitor,12:04:34.000,0.0,66.0,62.0,67.0,55.0,9.7
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.7,62.0,8.1,2.4,0.0,0.0,26.4,Cryptojacking,Open Hardware Monitor,12:04:36.000,0.1,62.0,55.0,55.0,56.0,10.1
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.0,61.0,7.6,2.4,0.0,0.0,26.4,Cryptojacking,Open Hardware Monitor,12:04:38.000,0.1,55.0,69.0,55.0,57.0,9.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.8,62.0,10.2,2.4,0.0,0.0,26.4,Cryptojacking,Open Hardware Monitor,12:04:40.000,0.0,54.0,61.0,54.0,54.0,10.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.7,66.0,7.7,2.4,0.0,0.0,26.4,Cryptojacking,Open Hardware Monitor,12:04:42.000,0.0,67.0,62.0,56.0,55.0,9.8
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.1,58.0,11.5,2.4,0.0,0.0,26.4,Cryptojacking,Open Hardware Monitor,12:04:44.000,0.0,51.0,53.0,64.0,61.0,11.3
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.1,62.0,8.2,2.4,0.0,0.0,26.5,Cryptojacking,Open Hardware Monitor,12:04:46.000,0.0,55.0,58.0,53.0,52.0,11.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.9,63.0,10.6,2.4,0.0,0.0,26.6,Cryptojacking,Open Hardware Monitor,12:04:48.000,0.0,53.0,55.0,53.0,65.0,10.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,17.5,62.0,10.5,2.4,0.0,0.0,26.6,Cryptojacking,Open Hardware Monitor,12:04:50.000,0.0,55.0,53.0,62.0,56.0,12.7
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.7,62.0,7.7,2.4,0.0,0.0,26.8,Cryptojacking,Open Hardware Monitor,12:04:52.000,0.1,54.0,53.0,65.0,55.0,9.8
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.3,64.0,8.6,2.4,0.0,0.0,26.7,Cryptojacking,Open Hardware Monitor,12:04:54.000,0.0,55.0,53.0,64.0,54.0,10.6
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.8,62.0,8.7,2.4,0.0,0.0,26.7,Cryptojacking,Open Hardware Monitor,12:04:56.000,0.0,60.0,60.0,54.0,54.0,11.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,13.9,65.0,11.0,2.4,0.0,0.0,26.7,Cryptojacking,Open Hardware Monitor,12:04:58.000,0.0,52.0,53.0,65.0,54.0,9.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.7,57.0,8.1,2.4,0.0,0.0,26.7,Cryptojacking,Open Hardware Monitor,12:05:00.000,0.0,52.0,53.0,54.0,52.0,9.9
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.2,58.0,10.4,2.4,0.0,0.0,27.1,Cryptojacking,Open Hardware Monitor,12:05:02.000,0.0,51.0,54.0,52.0,54.0,11.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.7,58.0,8.6,2.4,0.0,0.0,27.1,Cryptojacking,Open Hardware Monitor,12:05:04.000,0.1,52.0,53.0,53.0,52.0,9.9
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.6,67.0,10.8,2.4,57.0,0.0,27.0,Cryptojacking,Open Hardware Monitor,12:05:06.000,0.1,67.0,64.0,56.0,54.0,9.9
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.1,58.0,7.9,2.4,0.0,0.0,27.1,Cryptojacking,Open Hardware Monitor,12:05:08.000,0.0,52.0,53.0,52.0,52.0,9.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.0,57.0,8.8,2.4,0.0,0.0,27.1,Cryptojacking,Open Hardware Monitor,12:05:10.000,0.0,50.0,53.0,52.0,52.0,11.4
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.7,58.0,9.1,2.4,0.0,0.0,27.2,Cryptojacking,Open Hardware Monitor,12:05:12.000,0.0,52.0,53.0,52.0,52.0,12.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.6,57.0,9.2,2.4,0.0,0.0,27.2,Cryptojacking,Open Hardware Monitor,12:05:14.000,0.0,54.0,53.0,52.0,51.0,11.8
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.3,65.0,9.2,2.4,57.0,0.0,27.2,Cryptojacking,Open Hardware Monitor,12:05:16.000,0.0,55.0,57.0,57.0,54.0,10.7
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.4,66.0,6.9,2.4,0.0,0.0,27.2,Cryptojacking,Open Hardware Monitor,12:05:18.000,0.0,61.0,66.0,53.0,55.0,9.7
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.5,57.0,6.9,2.4,0.0,0.0,27.2,Cryptojacking,Open Hardware Monitor,12:05:20.000,0.0,50.0,52.0,52.0,52.0,9.6
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.7,58.0,8.6,2.4,57.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:22.000,0.0,52.0,54.0,52.0,52.0,10.8
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.9,58.0,9.8,2.4,0.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:24.000,0.0,50.0,53.0,51.0,51.0,10.0
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,13.9,57.0,7.3,2.4,0.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:26.000,0.0,51.0,52.0,52.0,52.0,9.3
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.1,65.0,11.2,2.4,0.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:28.000,0.1,54.0,62.0,52.0,52.0,9.4
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.2,57.0,8.8,2.4,0.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:30.000,0.0,51.0,53.0,52.0,52.0,10.6
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,8.0,58.0,2.6,2.4,0.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:32.000,0.1,54.0,55.0,52.0,51.0,3.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.1,58.0,8.0,2.4,0.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:34.000,0.0,51.0,52.0,52.0,51.0,9.2
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,13.3,61.0,8.4,2.4,0.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:36.000,0.0,60.0,55.0,54.0,52.0,8.6
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.6,66.0,8.5,2.4,0.0,0.0,27.3,Cryptojacking,Open Hardware Monitor,12:05:38.000,0.1,62.0,53.0,54.0,51.0,9.9
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,13.8,64.0,7.8,2.4,0.0,0.0,27.4,Cryptojacking,Open Hardware Monitor,12:05:40.000,0.0,50.0,53.0,64.0,51.0,9.1
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.9,65.0,11.1,2.4,0.0,0.0,27.4,Cryptojacking,Open Hardware Monitor,12:05:42.000,0.0,65.0,55.0,55.0,52.0,10.3
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.6,63.0,9.4,2.4,0.0,0.0,27.4,Cryptojacking,Open Hardware Monitor,12:05:44.000,0.0,61.0,55.0,54.0,51.0,10.0
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.4,60.0,9.1,2.4,0.0,0.0,27.5,Cryptojacking,Open Hardware Monitor,12:05:46.000,0.0,63.0,56.0,60.0,54.0,9.9
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.1,62.0,11.1,2.4,0.0,0.0,27.5,Cryptojacking,Open Hardware Monitor,12:05:48.000,0.0,51.0,53.0,51.0,63.0,10.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,14.7,65.0,7.6,2.4,0.0,0.0,27.5,Cryptojacking,Open Hardware Monitor,12:05:50.000,0.0,61.0,56.0,53.0,52.0,10.5
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,16.3,62.0,10.5,2.4,0.0,0.0,27.5,Cryptojacking,Open Hardware Monitor,12:05:52.000,0.0,53.0,62.0,52.0,51.0,11.7
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.8,62.0,8.7,2.4,0.0,0.0,27.5,Cryptojacking,Open Hardware Monitor,12:05:54.000,0.0,54.0,55.0,61.0,54.0,11.3
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.0,62.0,10.3,2.4,0.0,0.0,27.6,Cryptojacking,Open Hardware Monitor,12:05:56.000,0.0,53.0,62.0,52.0,54.0,10.4
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,13.6,66.0,8.1,2.4,0.0,0.0,27.6,Cryptojacking,Open Hardware Monitor,12:05:58.000,0.0,52.0,66.0,52.0,56.0,9.1
GMiner (GPU),HP Victus 16-d0417nf,1,Recovery,15.1,65.0,9.7,2.4,0.0,0.0,27.6,Cryptojacking,Open Hardware Monitor,12:06:00.000,0.0,60.0,53.0,54.0,52.0,10.5
