Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.9,2.27,52.61,Cryptojacking,System,01:04:39.315
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,2.32,52.62,Cryptojacking,System,01:04:40.621
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.9,4.44,52.66,Cryptojacking,System,01:04:41.940
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,5.43,52.66,Cryptojacking,System,01:04:43.254
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.9,2.35,52.66,Cryptojacking,System,01:04:44.553
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,1.8,52.64,Cryptojacking,System,01:04:45.865
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,3.33,52.64,Cryptojacking,System,01:04:47.170
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.6,2.29,52.64,Cryptojacking,System,01:04:48.471
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.9,3.33,52.64,Cryptojacking,System,01:04:49.784
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,3.22,52.64,Cryptojacking,System,01:04:51.091
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,1.13,52.64,Cryptojacking,System,01:04:52.411
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,2.22,52.64,Cryptojacking,System,01:04:53.726
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,2.27,52.64,Cryptojacking,System,01:04:55.037
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.6,2.17,52.64,Cryptojacking,System,01:04:56.344
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.8,2.29,52.66,Cryptojacking,System,01:04:57.658
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Idle_browser_open,41.6,4.16,53.34,Cryptojacking,System,01:04:58.973
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,41.6,2.19,53.34,Cryptojacking,System,01:05:00.293
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,41.8,4.34,54.17,Cryptojacking,System,01:05:01.624
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,41.9,3.96,54.37,Cryptojacking,System,01:05:02.954
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,42.1,4.25,54.37,Cryptojacking,System,01:05:04.268
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,42.0,41.25,54.67,Cryptojacking,System,01:05:05.695
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,42.2,38.18,54.71,Cryptojacking,System,01:05:07.149
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,42.9,39.0,54.5,Cryptojacking,System,01:05:08.529
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,43.4,40.17,54.5,Cryptojacking,System,01:05:09.915
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,44.4,39.28,54.34,Cryptojacking,System,01:05:11.347
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,44.9,38.9,54.35,Cryptojacking,System,01:05:12.767
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,45.4,40.14,54.37,Cryptojacking,System,01:05:14.304
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,46.4,38.65,54.35,Cryptojacking,System,01:05:15.722
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,46.9,39.51,54.44,Cryptojacking,System,01:05:17.177
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,47.8,39.8,54.37,Cryptojacking,System,01:05:18.563
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,48.4,40.17,54.45,Cryptojacking,System,01:05:20.041
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,48.9,39.51,54.13,Cryptojacking,System,01:05:21.447
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,49.6,41.48,54.13,Cryptojacking,System,01:05:22.948
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,50.4,39.47,54.13,Cryptojacking,System,01:05:24.347
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,50.9,40.67,54.23,Cryptojacking,System,01:05:25.863
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,51.6,39.13,54.13,Cryptojacking,System,01:05:27.264
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,52.4,38.73,54.13,Cryptojacking,System,01:05:28.727
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,52.8,42.38,54.13,Cryptojacking,System,01:05:30.229
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,53.2,40.86,54.22,Cryptojacking,System,01:05:31.658
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,54.1,38.67,54.13,Cryptojacking,System,01:05:33.152
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,54.6,40.7,54.13,Cryptojacking,System,01:05:34.667
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,55.4,42.72,54.13,Cryptojacking,System,01:05:36.159
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,55.8,38.83,54.23,Cryptojacking,System,01:05:37.555
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,56.4,40.62,54.22,Cryptojacking,System,01:05:39.057
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,56.8,38.18,54.21,Cryptojacking,System,01:05:40.479
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,57.1,40.7,54.13,Cryptojacking,System,01:05:41.914
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,58.0,39.83,54.13,Cryptojacking,System,01:05:43.327
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,58.1,40.0,54.1,Cryptojacking,System,01:05:44.752
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,59.0,41.7,54.18,Cryptojacking,System,01:05:46.247
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,59.2,40.9,54.08,Cryptojacking,System,01:05:47.751
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,59.5,39.9,54.08,Cryptojacking,System,01:05:49.139
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,60.4,40.54,54.18,Cryptojacking,System,01:05:50.644
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,60.5,41.12,54.08,Cryptojacking,System,01:05:52.023
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,61.1,40.95,54.18,Cryptojacking,System,01:05:53.512
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,61.5,38.67,54.1,Cryptojacking,System,01:05:54.919
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,61.6,39.31,54.1,Cryptojacking,System,01:05:56.326
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,62.2,40.9,54.12,Cryptojacking,System,01:05:57.728
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,62.5,40.0,54.12,Cryptojacking,System,01:05:59.150
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,63.1,39.6,54.12,Cryptojacking,System,01:06:00.545
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,63.1,45.96,54.5,Cryptojacking,System,01:06:01.979
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,63.5,39.65,54.16,Cryptojacking,System,01:06:03.476
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,64.0,40.35,54.15,Cryptojacking,System,01:06:04.867
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,64.1,39.81,54.15,Cryptojacking,System,01:06:06.300
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,64.5,40.0,54.15,Cryptojacking,System,01:06:07.807
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,64.8,39.9,54.12,Cryptojacking,System,01:06:09.212
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,65.0,40.17,54.13,Cryptojacking,System,01:06:10.615
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,65.2,39.47,54.13,Cryptojacking,System,01:06:12.014
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,65.5,38.26,54.13,Cryptojacking,System,01:06:13.425
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,65.8,40.16,54.15,Cryptojacking,System,01:06:14.826
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,66.0,38.31,54.15,Cryptojacking,System,01:06:16.216
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,66.0,40.35,54.15,Cryptojacking,System,01:06:17.670
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,66.4,39.42,54.15,Cryptojacking,System,01:06:19.117
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,66.6,40.74,54.24,Cryptojacking,System,01:06:20.529
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,66.8,40.56,54.23,Cryptojacking,System,01:06:22.017
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,67.0,39.21,54.15,Cryptojacking,System,01:06:23.404
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,67.0,40.0,54.13,Cryptojacking,System,01:06:24.802
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,67.5,39.28,54.13,Cryptojacking,System,01:06:26.200
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,67.2,39.83,54.13,Cryptojacking,System,01:06:27.708
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,67.6,40.17,54.19,Cryptojacking,System,01:06:29.117
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,67.8,39.42,54.22,Cryptojacking,System,01:06:30.580
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,67.8,40.51,54.13,Cryptojacking,System,01:06:31.984
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.1,38.98,54.13,Cryptojacking,System,01:06:33.377
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.1,41.98,54.15,Cryptojacking,System,01:06:34.881
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.2,39.4,54.23,Cryptojacking,System,01:06:36.354
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.4,38.73,54.15,Cryptojacking,System,01:06:37.751
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,39.28,54.23,Cryptojacking,System,01:06:39.234
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,40.87,54.23,Cryptojacking,System,01:06:40.677
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,40.0,54.16,Cryptojacking,System,01:06:42.085
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,41.37,54.15,Cryptojacking,System,01:06:43.494
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,39.42,54.24,Cryptojacking,System,01:06:44.912
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,38.46,54.15,Cryptojacking,System,01:06:46.394
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,38.79,54.15,Cryptojacking,System,01:06:47.895
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,40.17,54.15,Cryptojacking,System,01:06:49.296
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,42.14,54.15,Cryptojacking,System,01:06:50.703
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,39.63,54.15,Cryptojacking,System,01:06:52.180
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,39.42,54.12,Cryptojacking,System,01:06:53.622
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,38.67,54.15,Cryptojacking,System,01:06:55.021
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,40.35,54.24,Cryptojacking,System,01:06:56.485
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,40.94,54.23,Cryptojacking,System,01:06:57.989
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,40.62,54.15,Cryptojacking,System,01:06:59.397
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,39.9,54.24,Cryptojacking,System,01:07:00.896
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,39.31,54.18,Cryptojacking,System,01:07:02.395
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,41.4,54.18,Cryptojacking,System,01:07:03.849
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,39.8,54.18,Cryptojacking,System,01:07:05.260
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,42.0,54.18,Cryptojacking,System,01:07:06.704
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,39.49,54.18,Cryptojacking,System,01:07:08.183
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,38.67,54.18,Cryptojacking,System,01:07:09.573
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,39.51,54.3,Cryptojacking,System,01:07:11.069
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,40.16,54.29,Cryptojacking,System,01:07:12.484
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.8,42.3,54.28,Cryptojacking,System,01:07:14.063
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,40.38,54.18,Cryptojacking,System,01:07:15.447
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,39.31,54.27,Cryptojacking,System,01:07:16.877
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.8,41.32,54.18,Cryptojacking,System,01:07:18.382
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,39.42,54.28,Cryptojacking,System,01:07:19.869
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.8,40.0,54.18,Cryptojacking,System,01:07:21.261
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.8,41.2,54.18,Cryptojacking,System,01:07:22.765
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,40.19,54.13,Cryptojacking,System,01:07:24.160
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,38.23,54.13,Cryptojacking,System,01:07:25.539
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,38.61,54.22,Cryptojacking,System,01:07:27.030
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,41.81,54.12,Cryptojacking,System,01:07:28.421
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,39.63,54.22,Cryptojacking,System,01:07:29.834
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,41.8,54.12,Cryptojacking,System,01:07:31.379
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,39.21,54.22,Cryptojacking,System,01:07:32.818
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,40.0,54.13,Cryptojacking,System,01:07:34.258
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,40.0,54.13,Cryptojacking,System,01:07:35.657
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,40.0,54.13,Cryptojacking,System,01:07:37.142
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,40.0,54.13,Cryptojacking,System,01:07:38.642
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,40.17,54.13,Cryptojacking,System,01:07:40.137
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,40.7,54.13,Cryptojacking,System,01:07:41.538
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,39.25,54.22,Cryptojacking,System,01:07:43.025
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,40.45,54.22,Cryptojacking,System,01:07:44.545
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.6,38.53,54.22,Cryptojacking,System,01:07:46.041
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,40.18,54.23,Cryptojacking,System,01:07:47.543
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,39.9,54.22,Cryptojacking,System,01:07:49.048
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,40.18,54.13,Cryptojacking,System,01:07:50.440
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,41.73,54.13,Cryptojacking,System,01:07:51.934
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,39.16,54.18,Cryptojacking,System,01:07:53.373
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,41.17,54.11,Cryptojacking,System,01:07:54.863
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,40.33,54.11,Cryptojacking,System,01:07:56.370
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,38.53,54.11,Cryptojacking,System,01:07:57.769
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.5,40.16,54.11,Cryptojacking,System,01:07:59.275
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,39.82,54.11,Cryptojacking,System,01:08:00.794
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,40.51,54.11,Cryptojacking,System,01:08:02.292
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,40.17,54.12,Cryptojacking,System,01:08:03.691
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,39.42,54.28,Cryptojacking,System,01:08:05.189
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,40.0,54.21,Cryptojacking,System,01:08:06.676
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,40.65,54.22,Cryptojacking,System,01:08:08.100
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,39.81,54.3,Cryptojacking,System,01:08:09.595
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,39.0,54.3,Cryptojacking,System,01:08:11.096
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,42.75,54.27,Cryptojacking,System,01:08:12.558
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,41.75,54.27,Cryptojacking,System,01:08:14.071
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.4,40.36,54.3,Cryptojacking,System,01:08:15.527
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,40.86,54.3,Cryptojacking,System,01:08:17.053
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,38.59,54.3,Cryptojacking,System,01:08:18.548
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,39.9,54.27,Cryptojacking,System,01:08:19.950
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,40.51,54.21,Cryptojacking,System,01:08:21.449
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,41.37,54.21,Cryptojacking,System,01:08:22.854
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,40.0,54.3,Cryptojacking,System,01:08:24.316
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,39.63,54.21,Cryptojacking,System,01:08:25.737
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,39.66,54.21,Cryptojacking,System,01:08:27.152
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.2,39.66,54.21,Cryptojacking,System,01:08:28.565
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,38.79,54.28,Cryptojacking,System,01:08:30.009
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,40.17,54.22,Cryptojacking,System,01:08:31.420
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,40.0,54.21,Cryptojacking,System,01:08:32.809
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,40.0,54.21,Cryptojacking,System,01:08:34.217
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,40.51,54.21,Cryptojacking,System,01:08:35.630
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,39.65,54.21,Cryptojacking,System,01:08:37.025
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.1,40.7,54.22,Cryptojacking,System,01:08:38.453
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,39.47,54.21,Cryptojacking,System,01:08:39.862
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,38.46,54.23,Cryptojacking,System,01:08:41.255
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,38.83,54.32,Cryptojacking,System,01:08:42.678
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,40.74,54.22,Cryptojacking,System,01:08:44.174
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,40.0,54.21,Cryptojacking,System,01:08:45.694
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,39.4,54.19,Cryptojacking,System,01:08:47.084
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,39.25,54.19,Cryptojacking,System,01:08:48.502
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,41.7,54.19,Cryptojacking,System,01:08:49.901
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,40.8,54.21,Cryptojacking,System,01:08:51.376
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,38.67,54.21,Cryptojacking,System,01:08:52.760
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,40.62,54.21,Cryptojacking,System,01:08:54.187
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,40.35,54.21,Cryptojacking,System,01:08:55.657
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,69.0,39.4,54.19,Cryptojacking,System,01:08:57.123
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,40.9,54.21,Cryptojacking,System,01:08:58.532
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,38.23,54.21,Cryptojacking,System,01:08:59.927
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.9,42.35,54.21,Cryptojacking,System,01:09:01.409
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,40.74,54.18,Cryptojacking,System,01:09:02.807
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,39.4,54.18,Cryptojacking,System,01:09:04.204
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,39.62,54.18,Cryptojacking,System,01:09:05.592
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,40.56,54.18,Cryptojacking,System,01:09:06.983
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,38.79,54.18,Cryptojacking,System,01:09:08.388
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,40.56,54.18,Cryptojacking,System,01:09:09.784
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,40.0,54.28,Cryptojacking,System,01:09:11.224
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,41.52,54.18,Cryptojacking,System,01:09:12.626
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,42.7,54.19,Cryptojacking,System,01:09:14.123
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,39.81,54.19,Cryptojacking,System,01:09:15.517
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,40.0,54.27,Cryptojacking,System,01:09:16.986
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,38.28,54.26,Cryptojacking,System,01:09:18.421
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,39.13,54.18,Cryptojacking,System,01:09:19.902
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,39.21,54.18,Cryptojacking,System,01:09:21.296
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,39.44,54.19,Cryptojacking,System,01:09:22.685
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,40.15,54.11,Cryptojacking,System,01:09:24.192
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,40.0,54.11,Cryptojacking,System,01:09:25.589
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,39.42,54.21,Cryptojacking,System,01:09:27.062
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,42.18,54.21,Cryptojacking,System,01:09:28.515
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,39.9,54.21,Cryptojacking,System,01:09:29.921
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,37.81,54.11,Cryptojacking,System,01:09:31.361
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,41.91,54.11,Cryptojacking,System,01:09:32.812
