Attack,Host,Run,Mode,CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Usage Idle (%),CPU Usage System (%),CPU Usage User (%),CPU Usage Wait %,Disk mmcblk1 Block Size (Ko),Disk mmcblk1 Read (Ko/s),Disk mmcblk1 Transfers,Disk mmcblk1 Usage (%),Disk mmcblk1 Write (Ko/s),Disk mmcblk1p1 Block Size (Ko),Disk mmcblk1p1 Read (Ko/s),Disk mmcblk1p1 Transfers,Disk mmcblk1p1 Usage (%),Disk mmcblk1p1 Write (Ko/s),Disk mmcblk1p2 Block Size (Ko),Disk mmcblk1p2 Read (Ko/s),Disk mmcblk1p2 Transfers,Disk mmcblk1p2 Usage (%),Disk mmcblk1p2 Write (Ko/s),JFS boot/firmware Usage (%),JFS dev Usage (%),JFS run Usage (%),JFS Usage (%),Memory Active (Mo),Memory Buffers (Mo),Memory Cached (Mo),Memory Free (Mo),Memory Inactive (Mo),Memory Total (Mo),Network eth0 Received (Ko/s),Network eth0 Sent (Ko/s),Network lo Received (Ko/s),Network lo Sent (Ko/s),Network wlan0 Received (Ko/s),Network wlan0 Sent (Ko/s),Network Packet eth0 Received,Network Packet eth0 Sent,Network Packet lo Received,Network Packet lo Sent,Network Packet wlan0 Received,Network Packet wlan0 Sent,Process Execs,Process Forks,Process Switches,Processes Blocked,Processes Runnable,Swap Free (Mo),Swap Usage (Mo)
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:12.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:13.000,100.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:02:14.000,99.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:15.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:16.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:17.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.5,7.403886776510338,Denial of Service,nmon,16:02:18.000,99.5,0.0,0.2,0.2,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:02:19.000,99.8,0.2,0.0,0.0,24.0,0.0,1.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,23.9,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:20.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:21.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:22.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:23.000,100.0,0.0,0.0,0.0,6.7,0.0,6.0,1.0,39.9,0.0,0.0,0.0,0.0,0.0,6.7,0.0,6.0,0.0,39.9,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:24.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:25.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:26.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:27.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.5,7.403886776510338,Denial of Service,nmon,16:02:28.000,99.5,0.2,0.0,0.2,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:29.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:30.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:02:31.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:32.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:02:33.000,99.8,0.0,0.2,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:34.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:35.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:36.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:37.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.5,7.403886776510338,Denial of Service,nmon,16:02:38.000,99.5,0.2,0.0,0.2,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:39.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:40.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:02:41.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:42.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:43.000,100.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:44.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:45.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:46.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:47.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:48.000,100.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:49.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.8,0,2,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.7000000000000028,7.403886776510338,Denial of Service,nmon,16:02:50.000,99.3,0.2,0.2,0.2,12.0,0.0,4.0,0.0,47.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,1.0,47.9,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:51.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:52.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:02:53.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:54.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:02:55.000,99.8,0.0,0.0,0.2,8.0,0.0,11.9,2.0,95.4,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.9,2.0,95.4,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.1,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:56.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:57.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.8,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:58.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:02:59.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:03:00.000,99.8,0.0,0.0,0.2,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,23.9,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,7.403886776510338,Denial of Service,nmon,16:03:01.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0,1,0.0,0.0
MHDDoS (ICMP),Raspberry Pi 4B 4GB,1,Idle,0.0,7.403886776510338,Denial of Service,nmon,16:03:02.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,70.0,14.8,145.7,3506.8,113.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0,1,0.0,0.0
