Attack,Host,Run,Mode,Power (W),Attack Type,Measurement,Current (A),Current (mA)
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,2.9699999999999998,Denial of Service,ACS712,0.594,594
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,3.3000000000000003,Denial of Service,ACS712,0.66,660
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,1.9100000000000001,Denial of Service,ACS712,0.382,382
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,2.7700000000000005,Denial of Service,ACS712,0.554,554
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,2.275,Denial of Service,ACS712,0.455,455
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,2.9,Denial of Service,ACS712,0.58,580
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,3.23,Denial of Service,ACS712,0.646,646
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,2.8699999999999997,Denial of Service,ACS712,0.574,574
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,3.465,Denial of Service,ACS712,0.693,693
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,3.0,Denial of Service,ACS712,0.6,600
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,2.9699999999999998,Denial of Service,ACS712,0.594,594
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,3.23,Denial of Service,ACS712,0.646,646
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,3.33,Denial of Service,ACS712,0.666,666
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,4.22,Denial of Service,ACS712,0.844,844
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.4949999999999997,Denial of Service,ACS712,0.699,699
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.465,Denial of Service,ACS712,0.693,693
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.5949999999999998,Denial of Service,ACS712,0.719,719
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.76,Denial of Service,ACS712,0.752,752
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.89,Denial of Service,ACS712,0.778,778
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,4.385,Denial of Service,ACS712,0.877,877
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.365,Denial of Service,ACS712,0.673,673
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.3950000000000005,Denial of Service,ACS712,0.679,679
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.33,Denial of Service,ACS712,0.666,666
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.2,Denial of Service,ACS712,0.64,640
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.7350000000000003,Denial of Service,ACS712,0.547,547
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.7350000000000003,Denial of Service,ACS712,0.547,547
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.33,Denial of Service,ACS712,0.666,666
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.5599999999999996,Denial of Service,ACS712,0.712,712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.9,Denial of Service,ACS712,0.58,580
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.035,Denial of Service,ACS712,0.607,607
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.64,Denial of Service,ACS712,0.528,528
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.7700000000000005,Denial of Service,ACS712,0.554,554
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.705,Denial of Service,ACS712,0.541,541
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.0,Denial of Service,ACS712,0.6,600
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.23,Denial of Service,ACS712,0.646,646
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.67,Denial of Service,ACS712,0.534,534
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.065,Denial of Service,ACS712,0.613,613
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.365,Denial of Service,ACS712,0.673,673
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.375,Denial of Service,ACS712,0.475,475
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.835,Denial of Service,ACS712,0.567,567
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.44,Denial of Service,ACS712,0.488,488
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.64,Denial of Service,ACS712,0.528,528
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.035,Denial of Service,ACS712,0.607,607
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.23,Denial of Service,ACS712,0.646,646
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.475,Denial of Service,ACS712,0.495,495
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.2,Denial of Service,ACS712,0.64,640
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.9,Denial of Service,ACS712,0.58,580
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.67,Denial of Service,ACS712,0.534,534
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.7700000000000005,Denial of Service,ACS712,0.554,554
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.8600000000000003,Denial of Service,ACS712,0.772,772
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,2.605,Denial of Service,ACS712,0.521,521
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.035,Denial of Service,ACS712,0.607,607
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,3.065,Denial of Service,ACS712,0.613,613
