Attack,Host,Run,Mode,CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Usage Idle (%),CPU Usage System (%),CPU Usage User (%),CPU Usage Wait %,Disk mmcblk0 Block Size (Ko),Disk mmcblk0 Read (Ko/s),Disk mmcblk0 Transfers,Disk mmcblk0 Usage (%),Disk mmcblk0 Write (Ko/s),Disk mmcblk0p1 Block Size (Ko),Disk mmcblk0p1 Read (Ko/s),Disk mmcblk0p1 Transfers,Disk mmcblk0p1 Usage (%),Disk mmcblk0p1 Write (Ko/s),Disk mmcblk0p2 Block Size (Ko),Disk mmcblk0p2 Read (Ko/s),Disk mmcblk0p2 Transfers,Disk mmcblk0p2 Usage (%),Disk mmcblk0p2 Write (Ko/s),JFS boot/firmware Usage (%),JFS dev Usage (%),JFS run Usage (%),JFS Usage (%),Memory Active (Mo),Memory Buffers (Mo),Memory Cached (Mo),Memory Free (Mo),Memory Inactive (Mo),Memory Total (Mo),Network eth0 Received (Ko/s),Network eth0 Sent (Ko/s),Network lo Received (Ko/s),Network lo Sent (Ko/s),Network wlan0 Received (Ko/s),Network wlan0 Sent (Ko/s),Network Packet eth0 Received,Network Packet eth0 Sent,Network Packet lo Received,Network Packet lo Sent,Network Packet wlan0 Received,Network Packet wlan0 Sent,Process Execs,Process Forks,Process Switches,Processes Blocked,Processes Runnable,Swap Free (Mo),Swap Usage (Mo)
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,3.700000000000003,6.207752429235313,Denial of Service,nmon,14:34:44.000,96.3,3.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3552.1,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.207752429235313,Denial of Service,nmon,14:34:45.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3552.1,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.2156738487536884,Denial of Service,nmon,14:34:46.000,99.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.8,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.220954795099276,Denial of Service,nmon,14:34:47.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.6,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.2156738487536884,Denial of Service,nmon,14:34:48.000,99.5,0.2,0.0,0.2,16.0,0.0,2.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,31.9,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.8,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119.7,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.2156738487536884,Denial of Service,nmon,14:34:49.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.8,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.2183143219264885,Denial of Service,nmon,14:34:50.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.7,74.1,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.2183143219264885,Denial of Service,nmon,14:34:51.000,99.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.7,74.1,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.207752429235313,Denial of Service,nmon,14:34:52.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3552.1,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.7,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.2156738487536884,Denial of Service,nmon,14:34:53.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.8,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.220954795099276,Denial of Service,nmon,14:34:54.000,99.8,0.2,0.0,0.0,5.1,0.0,7.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,5.1,0.0,7.0,0.0,35.9,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.6,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,142.5,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.2156738487536884,Denial of Service,nmon,14:34:55.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.8,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,127.7,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.220954795099276,Denial of Service,nmon,14:34:56.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.6,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.2156738487536884,Denial of Service,nmon,14:34:57.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.8,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.220954795099276,Denial of Service,nmon,14:34:58.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.6,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.7000000000000028,6.2156738487536884,Denial of Service,nmon,14:34:59.000,99.3,0.2,0.2,0.2,8.0,0.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,16.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.8,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.7,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.220954795099276,Denial of Service,nmon,14:35:00.000,99.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.6,74.1,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.2156738487536884,Denial of Service,nmon,14:35:01.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.8,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,77.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.213033375580901,Denial of Service,nmon,14:35:02.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.9,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.220954795099276,Denial of Service,nmon,14:35:03.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.6,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.2183143219264885,Denial of Service,nmon,14:35:04.000,99.5,0.5,0.0,0.0,7.0,0.0,4.0,1.0,27.9,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,27.9,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.7,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,121.5,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.223595268272075,Denial of Service,nmon,14:35:05.000,99.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.5,74.1,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.2183143219264885,Denial of Service,nmon,14:35:06.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.7,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.223595268272075,Denial of Service,nmon,14:35:07.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.5,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.220954795099276,Denial of Service,nmon,14:35:08.000,99.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.6,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.223595268272075,Denial of Service,nmon,14:35:09.000,99.8,0.0,0.0,0.2,8.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,16.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.5,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.226235741444864,Denial of Service,nmon,14:35:10.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.4,74.4,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.226235741444864,Denial of Service,nmon,14:35:11.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.4,74.1,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.9,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.226235741444864,Denial of Service,nmon,14:35:12.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,187.6,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.220954795099276,Denial of Service,nmon,14:35:13.000,99.8,0.0,0.2,0.0,6.7,0.0,3.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,3.0,1.0,20.0,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.6,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,137.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.228876214617651,Denial of Service,nmon,14:35:14.000,99.5,0.5,0.0,0.0,48.0,0.0,1.0,0.0,47.9,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,47.9,28.0,0.0,0.2,8.5,51.8,13.1,90.2,3551.3,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.8,0,2,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.220954795099276,Denial of Service,nmon,14:35:15.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.6,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,0,2,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.213033375580901,Denial of Service,nmon,14:35:16.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.9,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.226235741444864,Denial of Service,nmon,14:35:17.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.226235741444864,Denial of Service,nmon,14:35:18.000,99.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.226235741444864,Denial of Service,nmon,14:35:19.000,99.8,0.0,0.0,0.2,9.3,0.0,3.0,1.0,27.9,0.0,0.0,0.0,0.0,0.0,9.3,0.0,3.0,1.0,27.9,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,130.4,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.228876214617651,Denial of Service,nmon,14:35:20.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.3,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.226235741444864,Denial of Service,nmon,14:35:21.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.226235741444864,Denial of Service,nmon,14:35:22.000,99.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.220954795099276,Denial of Service,nmon,14:35:23.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.8,13.1,90.3,3551.6,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.226235741444864,Denial of Service,nmon,14:35:24.000,99.5,0.2,0.0,0.2,6.0,0.0,4.0,1.0,23.9,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,23.9,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,136.5,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.228876214617651,Denial of Service,nmon,14:35:25.000,99.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.3,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,131.7,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.226235741444864,Denial of Service,nmon,14:35:26.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.226235741444864,Denial of Service,nmon,14:35:27.000,99.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.226235741444864,Denial of Service,nmon,14:35:28.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.4,74.3,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.7,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.226235741444864,Denial of Service,nmon,14:35:29.000,99.8,0.2,0.0,0.0,8.0,0.0,2.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,15.9,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,131.4,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.220954795099276,Denial of Service,nmon,14:35:30.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.6,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,6.228876214617651,Denial of Service,nmon,14:35:31.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.3,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.8,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.5,6.226235741444864,Denial of Service,nmon,14:35:32.000,99.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,109.7,0,1,0.0,0.0
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Idle,0.0,6.226235741444864,Denial of Service,nmon,14:35:33.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,8.5,51.9,13.1,90.3,3551.4,74.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.8,0,1,0.0,0.0
