Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,70.9,22.2,17.8652,Cryptojacking,System,02:55:19.112
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,70.9,21.4,17.8643,Cryptojacking,System,02:55:20.390
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,69.8,28.5,17.8643,Cryptojacking,System,02:55:21.669
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,69.8,23.1,17.8643,Cryptojacking,System,02:55:22.955
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,69.3,20.0,17.8643,Cryptojacking,System,02:55:24.219
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,69.3,25.0,17.8643,Cryptojacking,System,02:55:25.451
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,68.8,22.2,17.8643,Cryptojacking,System,02:55:26.683
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,69.3,22.2,17.8635,Cryptojacking,System,02:55:27.916
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,68.8,22.2,17.8635,Cryptojacking,System,02:55:29.173
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,68.2,33.3,17.8635,Cryptojacking,System,02:55:30.435
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,68.8,22.2,17.8635,Cryptojacking,System,02:55:31.668
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,68.2,14.3,17.8626,Cryptojacking,System,02:55:32.901
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,68.2,14.3,17.944,Cryptojacking,System,02:55:34.133
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,68.2,25.0,17.9225,Cryptojacking,System,02:55:35.390
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,67.7,29.4,17.8897,Cryptojacking,System,02:55:36.657
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,68.2,22.2,17.86,Cryptojacking,System,02:55:37.892
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,66.6,22.2,17.8265,Cryptojacking,System,02:55:39.125
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,67.1,25.0,17.8265,Cryptojacking,System,02:55:40.359
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,67.7,25.0,17.832,Cryptojacking,System,02:55:41.614
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,66.6,20.0,17.8213,Cryptojacking,System,02:55:42.880
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,67.1,25.0,17.7998,Cryptojacking,System,02:55:44.114
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,66.6,33.3,17.7662,Cryptojacking,System,02:55:45.348
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,66.6,25.0,17.7933,Cryptojacking,System,02:55:46.582
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,65.5,12.5,17.7933,Cryptojacking,System,02:55:47.844
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,65.5,26.7,17.7933,Cryptojacking,System,02:55:49.111
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,65.5,33.3,17.7933,Cryptojacking,System,02:55:50.343
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,65.5,33.3,17.7933,Cryptojacking,System,02:55:51.577
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,65.5,33.3,17.7924,Cryptojacking,System,02:55:52.810
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,65.5,30.0,17.7924,Cryptojacking,System,02:55:54.067
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,64.5,26.7,17.7924,Cryptojacking,System,02:55:55.333
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,65.0,12.5,17.7924,Cryptojacking,System,02:55:56.566
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,65.0,25.0,17.8196,Cryptojacking,System,02:55:57.799
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,64.5,22.2,17.8187,Cryptojacking,System,02:55:59.032
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,64.5,25.0,17.8187,Cryptojacking,System,02:56:00.291
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,64.5,23.5,17.8187,Cryptojacking,System,02:56:01.557
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,63.4,25.0,17.8187,Cryptojacking,System,02:56:02.790
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,64.5,33.3,17.8178,Cryptojacking,System,02:56:04.022
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,63.4,33.3,17.845,Cryptojacking,System,02:56:05.254
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,63.4,33.3,17.845,Cryptojacking,System,02:56:06.521
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,63.4,25.0,17.845,Cryptojacking,System,02:56:07.753
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,63.9,25.0,17.8691,Cryptojacking,System,02:56:08.986
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,63.4,12.5,17.8691,Cryptojacking,System,02:56:10.218
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,63.4,22.2,17.8682,Cryptojacking,System,02:56:11.450
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,25.0,17.9496,Cryptojacking,System,02:56:12.716
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,25.0,17.9496,Cryptojacking,System,02:56:13.949
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,25.0,17.9225,Cryptojacking,System,02:56:15.183
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.8,25.0,17.9225,Cryptojacking,System,02:56:16.418
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,25.0,17.9216,Cryptojacking,System,02:56:17.678
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,23.1,17.9216,Cryptojacking,System,02:56:18.939
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,33.3,17.9216,Cryptojacking,System,02:56:20.172
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,30.0,17.9216,Cryptojacking,System,02:56:21.407
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,25.0,17.8996,Cryptojacking,System,02:56:22.642
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,62.3,25.0,17.8936,Cryptojacking,System,02:56:23.901
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,61.8,20.0,17.8936,Cryptojacking,System,02:56:25.170
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,61.2,25.0,17.8773,Cryptojacking,System,02:56:26.404
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,61.2,22.2,17.8773,Cryptojacking,System,02:56:27.638
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,61.2,30.0,17.8764,Cryptojacking,System,02:56:28.872
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,61.2,25.0,17.9035,Cryptojacking,System,02:56:30.130
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.1,29.4,17.9306,Cryptojacking,System,02:56:31.396
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,61.2,22.2,17.882,Cryptojacking,System,02:56:32.630
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,61.2,14.3,17.8493,Cryptojacking,System,02:56:33.865
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.7,25.0,17.8221,Cryptojacking,System,02:56:35.097
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.7,22.2,17.7942,Cryptojacking,System,02:56:36.356
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.7,26.7,17.7942,Cryptojacking,System,02:56:37.621
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.7,25.0,17.7942,Cryptojacking,System,02:56:38.855
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.7,30.0,17.7942,Cryptojacking,System,02:56:40.088
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.1,25.0,17.7933,Cryptojacking,System,02:56:41.322
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.1,22.2,17.7933,Cryptojacking,System,02:56:42.586
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.1,14.3,17.8204,Cryptojacking,System,02:56:43.820
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.1,33.3,17.8204,Cryptojacking,System,02:56:45.053
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.1,14.3,17.8475,Cryptojacking,System,02:56:46.288
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,60.1,25.0,17.8475,Cryptojacking,System,02:56:47.523
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,23.1,17.8467,Cryptojacking,System,02:56:48.804
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,23.1,17.8467,Cryptojacking,System,02:56:50.085
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,26.6,17.8467,Cryptojacking,System,02:56:51.353
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,25.0,17.8467,Cryptojacking,System,02:56:52.586
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,14.3,17.9001,Cryptojacking,System,02:56:53.819
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,25.0,17.9272,Cryptojacking,System,02:56:55.052
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,25.0,17.9272,Cryptojacking,System,02:56:56.311
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.6,25.0,17.873,Cryptojacking,System,02:56:57.546
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,22.2,17.8187,Cryptojacking,System,02:56:58.780
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,30.0,17.7907,Cryptojacking,System,02:57:00.015
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,25.0,17.7838,Cryptojacking,System,02:57:01.249
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.5,33.3,17.8923,Cryptojacking,System,02:57:02.527
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.0,21.4,17.8923,Cryptojacking,System,02:57:03.794
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.5,22.2,17.8923,Cryptojacking,System,02:57:05.029
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.5,22.2,17.891,Cryptojacking,System,02:57:06.262
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.5,22.2,17.891,Cryptojacking,System,02:57:07.494
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.5,25.0,17.891,Cryptojacking,System,02:57:08.752
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.0,29.4,17.8424,Cryptojacking,System,02:57:10.020
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.5,14.3,17.8368,Cryptojacking,System,02:57:11.255
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,59.1,33.3,17.9182,Cryptojacking,System,02:57:12.489
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.5,25.0,17.9173,Cryptojacking,System,02:57:13.723
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.0,33.3,17.9173,Cryptojacking,System,02:57:14.984
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,57.5,26.6,17.9173,Cryptojacking,System,02:57:16.251
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.0,30.0,17.9173,Cryptojacking,System,02:57:17.484
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.0,25.0,17.9173,Cryptojacking,System,02:57:18.717
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.0,25.0,17.9147,Cryptojacking,System,02:57:19.950
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,14.3,17.9147,Cryptojacking,System,02:57:21.213
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,25.0,17.9139,Cryptojacking,System,02:57:22.448
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,58.0,14.3,17.9139,Cryptojacking,System,02:57:23.681
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,57.5,22.2,17.9139,Cryptojacking,System,02:57:24.914
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,57.5,25.0,17.9139,Cryptojacking,System,02:57:26.147
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,20.0,17.9139,Cryptojacking,System,02:57:27.410
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,12.5,17.9401,Cryptojacking,System,02:57:28.643
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,33.3,17.9186,Cryptojacking,System,02:57:29.877
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,57.5,25.0,17.8859,Cryptojacking,System,02:57:31.111
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,33.3,17.9672,Cryptojacking,System,02:57:32.370
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,28.6,17.9672,Cryptojacking,System,02:57:33.655
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,25.0,17.9664,Cryptojacking,System,02:57:34.921
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,25.0,17.9664,Cryptojacking,System,02:57:36.153
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,14.3,17.972,Cryptojacking,System,02:57:37.386
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,33.3,17.9393,Cryptojacking,System,02:57:38.621
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,22.2,17.9664,Cryptojacking,System,02:57:39.880
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,23.1,17.9169,Cryptojacking,System,02:57:41.144
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,33.3,17.8355,Cryptojacking,System,02:57:42.378
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,25.0,17.857,Cryptojacking,System,02:57:43.612
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.9,25.0,17.8841,Cryptojacking,System,02:57:44.846
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,25.0,17.8841,Cryptojacking,System,02:57:46.105
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,21.4,17.8833,Cryptojacking,System,02:57:47.371
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,33.3,17.8833,Cryptojacking,System,02:57:48.606
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,25.0,17.8023,Cryptojacking,System,02:57:49.840
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,25.0,17.9104,Cryptojacking,System,02:57:51.073
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,25.0,17.9104,Cryptojacking,System,02:57:52.332
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,25.0,17.8833,Cryptojacking,System,02:57:53.593
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,33.3,17.9095,Cryptojacking,System,02:57:54.827
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,56.4,33.3,17.9151,Cryptojacking,System,02:57:56.060
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,14.3,17.8824,Cryptojacking,System,02:57:57.294
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,33.3,17.8824,Cryptojacking,System,02:57:58.552
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,23.1,17.9095,Cryptojacking,System,02:57:59.835
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,28.6,17.9629,Cryptojacking,System,02:58:01.120
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,14.3,17.9629,Cryptojacking,System,02:58:02.354
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,14.3,17.9629,Cryptojacking,System,02:58:03.586
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,22.2,17.9621,Cryptojacking,System,02:58:04.819
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,25.0,17.9621,Cryptojacking,System,02:58:06.053
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.3,26.6,17.9621,Cryptojacking,System,02:58:07.335
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,26.6,17.9405,Cryptojacking,System,02:58:08.602
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,25.0,17.9134,Cryptojacking,System,02:58:09.834
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,25.0,17.9134,Cryptojacking,System,02:58:11.067
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,25.0,17.8798,Cryptojacking,System,02:58:12.299
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,40.0,17.8583,Cryptojacking,System,02:58:13.559
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,26.6,17.9668,Cryptojacking,System,02:58:14.826
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,25.0,17.9612,Cryptojacking,System,02:58:16.060
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.8,25.0,17.9332,Cryptojacking,System,02:58:17.294
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.3,14.3,17.9604,Cryptojacking,System,02:58:18.527
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,25.0,17.9332,Cryptojacking,System,02:58:19.791
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.3,22.2,17.9332,Cryptojacking,System,02:58:21.023
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,12.5,17.9332,Cryptojacking,System,02:58:22.257
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,25.0,17.9117,Cryptojacking,System,02:58:23.491
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.3,30.0,17.8837,Cryptojacking,System,02:58:24.724
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,26.6,17.851,Cryptojacking,System,02:58:25.990
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,25.0,17.8295,Cryptojacking,System,02:58:27.222
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,33.3,17.851,Cryptojacking,System,02:58:28.456
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,55.3,30.0,17.8501,Cryptojacking,System,02:58:29.690
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,22.2,17.9315,Cryptojacking,System,02:58:30.952
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,22.2,17.8562,Cryptojacking,System,02:58:32.187
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,33.3,17.8773,Cryptojacking,System,02:58:33.420
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,25.0,17.8773,Cryptojacking,System,02:58:34.654
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,22.2,17.8764,Cryptojacking,System,02:58:35.888
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,25.0,17.8764,Cryptojacking,System,02:58:37.154
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,30.0,17.9035,Cryptojacking,System,02:58:38.387
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,22.2,17.9035,Cryptojacking,System,02:58:39.619
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,25.0,17.9035,Cryptojacking,System,02:58:40.854
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,25.0,17.9306,Cryptojacking,System,02:58:42.116
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,26.7,17.8811,Cryptojacking,System,02:58:43.403
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,28.5,17.8811,Cryptojacking,System,02:58:44.665
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,22.2,17.8755,Cryptojacking,System,02:58:45.898
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,12.5,17.8755,Cryptojacking,System,02:58:47.131
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.8,30.0,17.8747,Cryptojacking,System,02:58:48.364
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,25.0,17.8747,Cryptojacking,System,02:58:49.625
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,20.0,17.956,Cryptojacking,System,02:58:50.894
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,22.2,17.956,Cryptojacking,System,02:58:52.126
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,30.0,17.9552,Cryptojacking,System,02:58:53.360
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,25.0,17.9552,Cryptojacking,System,02:58:54.593
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,12.5,17.9552,Cryptojacking,System,02:58:55.852
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,28.6,17.9552,Cryptojacking,System,02:58:57.129
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,28.6,17.9552,Cryptojacking,System,02:58:58.392
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,25.0,17.9552,Cryptojacking,System,02:58:59.626
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,33.3,17.9543,Cryptojacking,System,02:59:00.859
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.9543,Cryptojacking,System,02:59:02.092
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,33.3,17.9328,Cryptojacking,System,02:59:03.348
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,28.6,17.8996,Cryptojacking,System,02:59:04.629
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,28.5,17.8721,Cryptojacking,System,02:59:05.908
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.8454,Cryptojacking,System,02:59:07.175
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,30.0,17.894,Cryptojacking,System,02:59:08.410
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.894,Cryptojacking,System,02:59:09.643
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.8932,Cryptojacking,System,02:59:10.876
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,25.0,17.8932,Cryptojacking,System,02:59:12.136
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.9474,Cryptojacking,System,02:59:13.370
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,33.3,17.9354,Cryptojacking,System,02:59:14.603
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,54.2,33.3,17.9354,Cryptojacking,System,02:59:15.836
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.9888,Cryptojacking,System,02:59:17.070
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.9888,Cryptojacking,System,02:59:18.348
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,28.6,17.9672,Cryptojacking,System,02:59:19.611
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,22.2,17.9616,Cryptojacking,System,02:59:20.845
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.913,Cryptojacking,System,02:59:22.078
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,22.2,17.8523,Cryptojacking,System,02:59:23.311
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.8523,Cryptojacking,System,02:59:24.567
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.8523,Cryptojacking,System,02:59:25.834
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.8794,Cryptojacking,System,02:59:27.069
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.8523,Cryptojacking,System,02:59:28.302
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,14.3,17.8523,Cryptojacking,System,02:59:29.535
