Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),GPU Temperature (°C),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.2,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:16.000,0.0,79.0,79.0,76.0,78.0,12.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.8,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:18.000,0.0,75.0,77.0,78.0,74.0,14.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.4,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:20.000,0.0,77.0,76.0,76.0,79.0,14.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.4,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:22.000,0.0,75.0,75.0,78.0,78.0,15.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:24.000,0.0,78.0,80.0,78.0,77.0,12.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.9,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:26.000,0.0,78.0,80.0,78.0,79.0,18.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.8,74.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:28.000,0.0,72.0,74.0,71.0,73.0,14.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:30.000,0.0,74.0,75.0,72.0,73.0,16.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:32.000,0.0,74.0,76.0,72.0,74.0,14.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:34.000,0.0,77.0,79.0,76.0,78.0,13.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:36.000,0.0,75.0,75.0,75.0,75.0,16.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:38.000,0.0,74.0,76.0,72.0,75.0,12.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:40.000,0.0,77.0,76.0,75.0,75.0,14.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:42.000,0.0,74.0,75.0,72.0,73.0,12.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.5,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:44.000,0.0,77.0,80.0,78.0,79.0,14.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:46.000,0.0,78.0,80.0,77.0,79.0,14.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:48.000,0.0,74.0,76.0,73.0,75.0,17.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.9,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:50.000,0.0,75.0,80.0,78.0,79.0,16.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.4,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:52.000,0.0,72.0,75.0,71.0,73.0,14.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:54.000,0.0,75.0,76.0,73.0,75.0,17.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.2,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:56.000,0.0,79.0,80.0,77.0,77.0,16.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:57:58.000,0.0,73.0,75.0,71.0,72.0,15.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.0,81.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:00.000,0.0,78.0,81.0,78.0,79.0,17.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:02.000,0.0,74.0,76.0,74.0,74.0,14.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.7,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:04.000,0.0,73.0,74.0,71.0,73.0,12.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.6,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:06.000,0.0,75.0,79.0,73.0,75.0,16.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.6,82.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:08.000,0.0,75.0,82.0,75.0,78.0,16.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.4,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:11.000,0.0,73.0,75.0,72.0,72.0,12.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:13.000,0.0,74.0,77.0,73.0,75.0,10.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.8,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:15.000,0.0,75.0,80.0,78.0,78.0,15.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:17.000,0.0,79.0,79.0,76.0,77.0,16.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:19.000,0.0,79.0,80.0,72.0,74.0,13.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.6,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:21.000,0.0,79.0,77.0,73.0,76.0,15.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:23.000,0.0,75.0,76.0,74.0,77.0,17.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.1,81.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:25.000,0.0,79.0,81.0,75.0,79.0,16.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.7,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:27.000,0.0,73.0,75.0,72.0,73.0,15.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:29.000,0.0,75.0,76.0,74.0,74.0,14.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:31.000,0.0,78.0,80.0,78.0,79.0,15.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:33.000,0.0,74.0,75.0,72.0,73.0,14.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:35.000,0.0,74.0,76.0,74.0,74.0,16.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.6,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:37.000,0.0,80.0,82.0,76.0,75.0,16.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.1,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:39.000,0.0,79.0,80.0,78.0,77.0,16.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:41.000,0.0,75.0,76.0,73.0,75.0,16.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.2,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:43.000,0.0,75.0,76.0,79.0,79.0,13.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.4,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:45.000,0.0,77.0,79.0,74.0,77.0,17.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.1,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:47.000,0.0,77.0,80.0,78.0,78.0,17.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:49.000,0.0,78.0,81.0,81.0,78.0,14.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,12.8,74.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:51.000,0.0,74.0,74.0,71.0,73.0,9.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.3,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:53.000,0.0,74.0,75.0,73.0,73.0,15.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.7,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:55.000,0.0,78.0,79.0,78.0,78.0,17.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:57.000,0.0,79.0,81.0,79.0,79.0,17.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:58:59.000,0.0,76.0,76.0,74.0,75.0,13.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:01.000,0.0,78.0,78.0,76.0,75.0,16.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,25.3,82.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:03.000,0.0,79.0,82.0,82.0,80.0,21.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:05.000,0.0,76.0,78.0,74.0,74.0,10.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,12.8,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:07.000,0.0,74.0,74.0,72.0,72.0,9.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,25.4,83.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:09.000,0.0,80.0,82.0,83.0,80.0,21.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:11.000,0.0,76.0,77.0,73.0,75.0,11.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:13.000,0.0,74.0,75.0,73.0,73.0,11.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,23.9,81.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:15.000,0.0,78.0,81.0,79.0,79.0,20.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:17.000,0.0,75.0,75.0,74.0,74.0,11.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:19.000,0.0,73.0,75.0,72.0,74.0,11.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,24.7,82.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:21.000,0.0,79.0,82.0,80.0,79.0,21.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:23.000,0.0,73.0,75.0,72.0,73.0,10.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,24.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:25.000,0.0,79.0,79.0,81.0,80.0,20.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,23.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:27.000,0.0,76.0,79.0,77.0,76.0,19.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:29.000,0.0,75.0,76.0,76.0,75.0,11.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.5,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:31.000,0.0,78.0,80.0,78.0,79.0,11.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:33.000,0.0,75.0,74.0,73.0,73.0,14.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,22.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:35.000,0.0,75.0,77.0,74.0,75.0,18.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:37.000,0.0,75.0,77.0,76.0,76.0,17.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:39.000,0.0,75.0,75.0,73.0,73.0,15.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.3,75.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:41.000,0.0,74.0,74.0,74.0,74.0,13.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.8,78.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:43.000,0.0,75.0,75.0,74.0,75.0,13.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.8,78.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:45.000,0.0,77.0,78.0,77.0,76.0,16.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.6,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:47.000,0.0,74.0,76.0,74.0,75.0,14.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:49.000,0.0,75.0,76.0,75.0,76.0,15.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.9,81.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:51.000,0.0,79.0,79.0,81.0,76.0,17.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.1,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:53.000,0.0,75.0,76.0,75.0,75.0,9.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,22.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:56.000,0.0,75.0,77.0,74.0,75.0,18.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.8,76.0,0.0,Cryptojacking,Open Hardware Monitor,04:59:58.000,0.0,75.0,76.0,75.0,75.0,15.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.4,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:00.000,0.0,80.0,78.0,80.0,80.0,16.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.1,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:02.000,0.0,78.0,80.0,79.0,78.0,15.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:04.000,0.0,76.0,77.0,77.0,74.0,15.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:06.000,0.0,76.0,76.0,76.0,75.0,17.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.9,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:08.000,0.0,76.0,78.0,76.0,74.0,16.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:10.000,0.0,75.0,75.0,76.0,75.0,10.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:12.000,0.0,78.0,80.0,75.0,75.0,17.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.7,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:14.000,0.0,76.0,79.0,75.0,75.0,17.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.6,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:16.000,0.0,78.0,80.0,81.0,77.0,17.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:18.000,0.0,78.0,80.0,80.0,78.0,15.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:20.000,0.0,79.0,81.0,80.0,79.0,15.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.7,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:22.000,0.0,79.0,82.0,81.0,79.0,14.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.0,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:24.000,0.0,75.0,76.0,74.0,74.0,12.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.0,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:26.000,0.0,81.0,82.0,80.0,79.0,16.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:28.000,0.0,76.0,76.0,73.0,74.0,9.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:30.000,0.0,76.0,78.0,73.0,74.0,10.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.5,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:32.000,0.0,75.0,77.0,75.0,74.0,10.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,12.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:34.000,0.0,75.0,76.0,75.0,75.0,9.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:36.000,0.0,74.0,75.0,74.0,74.0,14.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:38.000,0.0,75.0,76.0,74.0,74.0,13.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.8,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:40.000,0.0,78.0,79.0,78.0,78.0,16.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:42.000,0.0,74.0,75.0,72.0,74.0,13.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:44.000,0.0,77.0,77.0,75.0,78.0,17.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:46.000,0.0,77.0,79.0,75.0,76.0,16.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:48.000,0.0,76.0,78.0,73.0,75.0,13.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:50.000,0.0,75.0,77.0,75.0,75.0,10.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.1,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:52.000,0.0,77.0,75.0,74.0,74.0,13.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.4,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:54.000,0.0,79.0,80.0,81.0,78.0,15.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.0,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:56.000,0.0,79.0,82.0,80.0,77.0,16.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:00:58.000,0.0,76.0,78.0,75.0,75.0,12.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:00.000,0.0,75.0,75.0,74.0,74.0,9.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:02.000,0.0,75.0,78.0,74.0,74.0,16.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.6,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:04.000,0.0,76.0,77.0,75.0,75.0,15.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:06.000,0.0,74.0,75.0,74.0,73.0,15.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.0,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:08.000,0.0,75.0,77.0,75.0,75.0,15.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.4,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:10.000,0.0,74.0,75.0,73.0,72.0,10.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:12.000,0.0,75.0,78.0,73.0,75.0,10.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.2,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:14.000,0.0,74.0,74.0,72.0,71.0,16.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.9,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:16.000,0.0,79.0,81.0,79.0,77.0,18.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.2,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:18.000,0.0,79.0,79.0,78.0,77.0,15.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.6,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:20.000,0.0,79.0,81.0,80.0,79.0,16.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.0,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:22.000,0.0,76.0,78.0,76.0,76.0,15.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:24.000,0.0,74.0,76.0,74.0,75.0,9.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:26.000,0.0,74.0,77.0,74.0,73.0,15.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:28.000,0.0,74.0,75.0,73.0,73.0,16.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:30.000,0.0,73.0,75.0,72.0,73.0,9.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.3,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:32.000,0.0,78.0,79.0,79.0,79.0,11.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:34.000,0.0,78.0,80.0,77.0,78.0,16.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:36.000,0.0,74.0,78.0,74.0,74.0,15.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:38.000,0.0,75.0,76.0,73.0,73.0,10.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:40.000,0.0,76.0,77.0,72.0,74.0,14.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.6,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:42.000,0.0,78.0,82.0,80.0,74.0,14.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:44.000,0.0,76.0,77.0,76.0,74.0,14.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.4,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:47.000,0.0,75.0,77.0,73.0,74.0,9.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,22.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:49.000,0.0,77.0,78.0,77.0,79.0,18.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:51.000,0.0,73.0,77.0,73.0,74.0,11.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:53.000,0.0,76.0,76.0,74.0,77.0,15.1
