Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),GPU Temperature (°C),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:08.000,0.0,74.0,76.0,73.0,74.0,14.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,21.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:10.000,0.0,78.0,80.0,73.0,74.0,17.3
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.9,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:12.000,0.0,74.0,74.0,70.0,73.0,12.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.1,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:14.000,0.0,74.0,73.0,71.0,73.0,12.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.5,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:16.000,0.0,74.0,77.0,79.0,75.0,14.9
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,13.7,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:18.000,0.0,73.0,79.0,76.0,77.0,10.3
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.0,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:20.000,0.0,71.0,73.0,71.0,72.0,13.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.6,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:22.000,0.0,76.0,78.0,79.0,77.0,14.9
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.2,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:24.000,0.0,73.0,73.0,73.0,71.0,11.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.2,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:26.000,0.0,72.0,74.0,70.0,72.0,11.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:28.000,0.0,77.0,77.0,77.0,74.0,12.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:30.000,0.0,74.0,74.0,72.0,75.0,13.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.1,76.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:32.000,0.0,72.0,74.0,73.0,73.0,11.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,13.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:34.000,0.0,74.0,76.0,75.0,75.0,10.5
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.4,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:36.000,0.0,73.0,75.0,73.0,73.0,13.9
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:38.000,0.0,74.0,75.0,73.0,73.0,14.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,11.9,72.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:40.000,0.0,70.0,70.0,70.0,70.0,8.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.1,76.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:42.000,0.0,76.0,73.0,76.0,72.0,14.5
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.3,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:44.000,0.0,73.0,73.0,72.0,73.0,12.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,14.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:46.000,0.0,72.0,72.0,71.0,71.0,10.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.5,73.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:48.000,0.0,72.0,73.0,71.0,72.0,11.9
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,19.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:50.000,0.0,73.0,75.0,73.0,73.0,15.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:52.000,0.0,75.0,75.0,72.0,73.0,13.0
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:54.000,0.0,73.0,79.0,73.0,78.0,13.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.5,78.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:56.000,0.0,73.0,76.0,73.0,72.0,14.0
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.8,78.0,0.0,Cryptojacking,Open Hardware Monitor,03:06:58.000,0.0,78.0,75.0,73.0,78.0,12.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.9,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:00.000,0.0,77.0,80.0,72.0,72.0,14.3
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,20.9,80.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:02.000,0.0,78.0,80.0,77.0,78.0,17.1
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:04.000,0.0,78.0,77.0,73.0,77.0,14.1
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,14.2,73.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:06.000,0.0,72.0,72.0,72.0,72.0,10.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,14.1,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:08.000,0.0,74.0,73.0,72.0,73.0,10.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,14.2,73.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:10.000,0.0,73.0,73.0,73.0,73.0,10.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,13.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:12.000,0.0,73.0,75.0,73.0,73.0,10.3
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.3,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:14.000,0.0,73.0,74.0,70.0,71.0,11.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:16.000,0.0,76.0,79.0,76.0,76.0,11.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:18.000,0.0,73.0,75.0,72.0,72.0,14.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.1,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:20.000,0.0,74.0,73.0,70.0,72.0,12.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.6,71.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:22.000,0.0,71.0,71.0,71.0,71.0,14.0
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.1,76.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:24.000,0.0,74.0,73.0,73.0,72.0,13.5
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:26.000,0.0,73.0,73.0,72.0,72.0,11.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:28.000,0.0,79.0,76.0,73.0,73.0,13.5
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.4,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:30.000,0.0,73.0,74.0,71.0,73.0,11.9
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,14.8,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:32.000,0.0,72.0,73.0,72.0,72.0,11.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.3,73.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:34.000,0.0,73.0,73.0,70.0,72.0,11.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,14.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:36.000,0.0,74.0,74.0,71.0,73.0,11.3
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.8,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:38.000,0.0,72.0,73.0,72.0,73.0,14.2
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:40.000,0.0,72.0,75.0,71.0,72.0,14.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,14.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:42.000,0.0,76.0,78.0,76.0,76.0,10.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:44.000,0.0,72.0,75.0,71.0,73.0,14.0
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:46.000,0.0,74.0,75.0,78.0,79.0,12.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:48.000,0.0,77.0,76.0,74.0,73.0,11.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.1,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:50.000,0.0,74.0,74.0,73.0,73.0,12.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:52.000,0.0,73.0,75.0,74.0,74.0,13.2
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,19.4,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:54.000,0.0,77.0,79.0,79.0,77.0,15.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.7,80.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:56.000,0.0,79.0,80.0,79.0,78.0,14.2
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.5,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:07:58.000,0.0,78.0,80.0,74.0,76.0,12.9
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:00.000,0.0,76.0,77.0,72.0,73.0,12.8
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.8,78.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:02.000,0.0,78.0,76.0,77.0,73.0,14.2
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.8,73.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:04.000,0.0,72.0,73.0,71.0,73.0,14.2
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.1,73.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:06.000,0.0,73.0,73.0,71.0,72.0,11.6
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:08.000,0.0,74.0,75.0,72.0,72.0,13.0
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:10.000,0.0,75.0,76.0,73.0,74.0,13.2
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:12.000,0.0,72.0,74.0,71.0,72.0,12.0
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:14.000,0.0,73.0,81.0,75.0,79.0,13.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:16.000,0.0,78.0,76.0,78.0,76.0,14.0
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.8,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:18.000,0.0,79.0,79.0,77.0,79.0,14.2
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.8,80.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:20.000,0.0,74.0,77.0,75.0,78.0,15.1
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.4,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:22.000,0.0,73.0,74.0,71.0,72.0,11.9
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:24.000,0.0,76.0,77.0,75.0,76.0,13.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,13.7,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:26.000,0.0,72.0,72.0,70.0,72.0,10.3
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.9,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:28.000,0.0,73.0,79.0,73.0,79.0,13.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,14.8,74.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:30.000,0.0,74.0,73.0,71.0,74.0,11.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,18.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:32.000,0.0,73.0,74.0,75.0,76.0,14.4
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:34.000,0.0,72.0,74.0,71.0,74.0,12.1
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,17.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:36.000,0.0,74.0,76.0,73.0,74.0,13.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,20.3,79.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:38.000,0.0,77.0,77.0,75.0,79.0,16.7
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,15.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:40.000,0.0,74.0,75.0,73.0,74.0,12.1
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:43.000,0.0,74.0,75.0,71.0,73.0,13.3
CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,1,Attack,16.9,73.0,0.0,Cryptojacking,Open Hardware Monitor,03:08:45.000,0.0,71.0,73.0,71.0,73.0,13.4
