Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),CPU Usage (%),GPU Memory Usage (%),GPU Temperature (°C),GPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,7.0,47.0,6.4,2.4,0.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:35.000,0.0,41.0,42.0,42.0,40.0,3.6
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.7,47.0,3.4,2.4,46.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:37.000,0.1,42.0,41.0,41.0,40.0,1.7
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,7.1,47.0,6.4,2.4,46.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:39.000,0.0,42.0,41.0,41.0,41.0,3.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,5.9,47.0,5.6,2.4,0.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:41.000,0.0,40.0,41.0,40.0,40.0,2.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.0,46.0,0.8,2.4,46.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:43.000,0.1,41.0,41.0,40.0,40.0,1.0
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.6,47.0,7.9,2.4,46.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:45.000,0.0,40.0,41.0,40.0,42.0,3.4
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.4,49.0,2.6,2.4,0.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:47.000,0.1,40.0,43.0,40.0,41.0,1.4
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.0,49.0,0.4,2.4,45.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:49.000,0.1,40.0,41.0,40.0,40.0,0.9
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,3.8,46.0,1.0,2.4,45.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:51.000,0.1,40.0,40.0,40.0,40.0,1.0
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,5.3,47.0,3.6,2.4,0.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,12:08:53.000,0.1,40.0,42.0,40.0,40.0,1.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,14.4,49.0,13.7,2.4,0.0,0.0,57.6,Cryptojacking,Open Hardware Monitor,12:08:55.000,0.1,46.0,49.0,44.0,47.0,9.7
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,9.1,47.0,4.9,2.4,0.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:08:57.000,0.1,40.0,42.0,41.0,40.0,4.9
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.0,47.0,5.7,2.4,46.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:08:59.000,0.0,42.0,45.0,41.0,41.0,2.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.2,47.0,5.9,2.4,0.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:09:01.000,0.0,42.0,42.0,41.0,40.0,3.0
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,8.7,49.0,7.0,2.4,0.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:09:03.000,0.1,42.0,42.0,42.0,42.0,4.7
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,9.2,48.0,5.1,2.4,45.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:09:05.000,0.1,42.0,42.0,41.0,43.0,4.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,9.4,47.0,4.7,2.4,46.0,0.0,58.3,Cryptojacking,Open Hardware Monitor,12:09:07.000,0.1,46.0,46.0,42.0,43.0,5.1
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,12.5,47.0,7.6,2.4,45.0,0.0,57.8,Cryptojacking,Open Hardware Monitor,12:09:09.000,0.1,47.0,47.0,43.0,43.0,7.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.3,49.0,3.1,2.4,45.0,0.0,57.3,Cryptojacking,Open Hardware Monitor,12:09:11.000,0.1,40.0,41.0,40.0,40.0,2.7
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,11.2,47.0,7.0,2.4,45.0,0.0,57.4,Cryptojacking,Open Hardware Monitor,12:09:13.000,0.1,43.0,47.0,45.0,44.0,6.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,11.6,48.0,10.5,2.4,46.0,0.0,57.9,Cryptojacking,Open Hardware Monitor,12:09:15.000,0.1,43.0,42.0,44.0,44.0,7.0
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,11.2,48.0,9.7,2.4,46.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:09:17.000,0.1,42.0,43.0,41.0,43.0,6.9
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,5.9,49.0,4.6,2.4,0.0,0.0,57.9,Cryptojacking,Open Hardware Monitor,12:09:19.000,0.1,41.0,42.0,40.0,41.0,2.1
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,9.7,48.0,12.0,2.4,46.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:09:21.000,0.0,43.0,47.0,42.0,43.0,5.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,7.6,49.0,7.4,2.4,0.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:09:23.000,0.0,46.0,48.0,43.0,44.0,4.1
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,9.1,49.0,9.0,2.4,0.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:09:25.000,0.1,42.0,43.0,42.0,41.0,4.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,7.0,49.0,6.6,2.4,0.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:09:27.000,0.1,42.0,41.0,40.0,40.0,3.1
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,10.7,49.0,14.7,2.4,47.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:09:29.000,0.1,42.0,45.0,41.0,42.0,6.7
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,11.4,47.0,10.0,2.4,0.0,0.0,58.2,Cryptojacking,Open Hardware Monitor,12:09:31.000,0.1,43.0,45.0,43.0,44.0,7.3
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,9.5,49.0,6.7,2.4,0.0,0.0,58.2,Cryptojacking,Open Hardware Monitor,12:09:33.000,0.1,41.0,42.0,42.0,43.0,5.2
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.6,49.0,5.0,2.4,46.0,0.0,58.2,Cryptojacking,Open Hardware Monitor,12:09:35.000,0.1,42.0,44.0,42.0,41.0,2.6
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.5,49.0,4.2,2.4,46.0,0.0,58.3,Cryptojacking,Open Hardware Monitor,12:09:37.000,0.0,43.0,43.0,42.0,42.0,2.6
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,9.9,47.0,6.2,2.4,46.0,0.0,58.3,Cryptojacking,Open Hardware Monitor,12:09:39.000,0.1,41.0,42.0,43.0,42.0,5.2
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,10.8,49.0,12.4,2.4,47.0,0.0,58.3,Cryptojacking,Open Hardware Monitor,12:09:41.000,0.1,46.0,48.0,45.0,44.0,6.6
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,8.5,49.0,8.5,2.4,47.0,0.0,58.3,Cryptojacking,Open Hardware Monitor,12:09:43.000,0.0,42.0,42.0,41.0,41.0,4.7
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,8.9,49.0,9.4,2.4,47.0,0.0,58.4,Cryptojacking,Open Hardware Monitor,12:09:45.000,0.1,46.0,47.0,44.0,47.0,5.0
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.4,49.0,5.6,2.4,46.0,0.0,58.3,Cryptojacking,Open Hardware Monitor,12:09:47.000,0.1,40.0,42.0,41.0,41.0,2.2
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.1,47.0,0.8,2.4,46.0,0.0,58.3,Cryptojacking,Open Hardware Monitor,12:09:49.000,0.1,42.0,41.0,40.0,40.0,1.1
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.8,47.0,2.0,2.4,46.0,0.0,58.2,Cryptojacking,Open Hardware Monitor,12:09:51.000,0.1,41.0,41.0,41.0,39.0,1.7
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,3.8,49.0,0.9,2.4,46.0,0.0,58.3,Cryptojacking,Open Hardware Monitor,12:09:53.000,0.1,40.0,41.0,39.0,41.0,0.9
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.4,47.0,0.7,2.4,46.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:09:55.000,0.1,41.0,41.0,40.0,40.0,1.4
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.1,47.0,0.7,2.4,45.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:09:57.000,0.1,40.0,41.0,40.0,40.0,1.0
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.0,47.0,5.2,2.4,46.0,0.0,57.9,Cryptojacking,Open Hardware Monitor,12:09:59.000,0.0,45.0,43.0,41.0,41.0,2.8
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.5,47.0,5.7,2.4,46.0,0.0,57.9,Cryptojacking,Open Hardware Monitor,12:10:01.000,0.0,41.0,43.0,40.0,41.0,3.4
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.3,47.0,5.9,2.4,45.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:10:03.000,0.1,40.0,42.0,40.0,41.0,1.3
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,7.7,47.0,7.7,2.4,46.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:10:05.000,0.0,42.0,42.0,40.0,41.0,4.2
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.7,46.0,2.3,2.4,45.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:10:07.000,0.1,40.0,41.0,39.0,40.0,1.6
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.5,47.0,2.5,2.4,45.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:10:09.000,0.1,40.0,41.0,40.0,40.0,1.4
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.1,47.0,5.4,2.4,45.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:10:11.000,0.0,41.0,41.0,40.0,41.0,2.9
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,4.3,49.0,0.8,2.4,45.0,0.0,58.0,Cryptojacking,Open Hardware Monitor,12:10:13.000,0.1,40.0,40.0,40.0,39.0,1.3
WildRig Multi (GPU),HP Victus 16-d0417nf,1,Recovery,6.9,47.0,5.8,2.4,46.0,0.0,58.1,Cryptojacking,Open Hardware Monitor,12:10:16.000,0.0,42.0,45.0,41.0,42.0,3.7
