Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),CPU Usage (%),GPU Memory Usage (%),GPU Temperature (°C),GPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.6,87.0,14.7,66.9,58.0,0.0,66.5,Cryptojacking,Open Hardware Monitor,16:11:02.000,0.1,73.0,88.0,59.0,65.0,20.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,27.5,78.0,17.2,66.9,58.0,0.0,66.6,Cryptojacking,Open Hardware Monitor,16:11:04.000,0.1,68.0,73.0,61.0,59.0,22.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,37.6,87.0,32.6,66.9,58.0,0.0,67.2,Cryptojacking,Open Hardware Monitor,16:11:06.000,0.4,72.0,81.0,73.0,91.0,32.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,39.0,86.0,27.0,66.9,58.0,0.0,68.2,Cryptojacking,Open Hardware Monitor,16:11:08.000,0.4,72.0,85.0,74.0,89.0,33.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,36.4,91.0,24.0,66.9,58.0,0.0,68.7,Cryptojacking,Open Hardware Monitor,16:11:10.000,0.1,81.0,87.0,63.0,66.0,31.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,33.5,85.0,23.5,66.9,58.0,0.0,68.7,Cryptojacking,Open Hardware Monitor,16:11:12.000,0.2,76.0,86.0,76.0,67.0,28.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,37.5,76.0,25.9,66.9,58.0,0.0,68.7,Cryptojacking,Open Hardware Monitor,16:11:14.000,0.1,63.0,63.0,74.0,71.0,32.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,38.3,87.0,28.8,66.9,58.0,0.0,68.2,Cryptojacking,Open Hardware Monitor,16:11:16.000,0.2,76.0,88.0,76.0,81.0,32.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.7,81.0,16.1,66.9,58.0,0.0,68.0,Cryptojacking,Open Hardware Monitor,16:11:18.000,0.1,64.0,66.0,79.0,61.0,21.1
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,23.2,75.0,13.0,66.9,58.0,0.0,67.8,Cryptojacking,Open Hardware Monitor,16:11:20.000,0.0,81.0,57.0,61.0,57.0,18.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,24.7,81.0,11.5,66.9,57.0,0.0,67.8,Cryptojacking,Open Hardware Monitor,16:11:22.000,0.0,76.0,78.0,61.0,64.0,20.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.9,77.0,14.4,66.9,57.0,0.0,67.7,Cryptojacking,Open Hardware Monitor,16:11:24.000,0.1,76.0,72.0,65.0,61.0,18.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.0,80.0,11.2,66.9,57.0,0.0,65.4,Cryptojacking,Open Hardware Monitor,16:11:26.000,0.0,60.0,80.0,57.0,62.0,17.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.6,83.0,16.0,66.9,57.0,0.0,65.4,Cryptojacking,Open Hardware Monitor,16:11:28.000,0.0,65.0,84.0,57.0,62.0,20.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.9,86.0,18.1,66.9,57.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:11:30.000,0.2,65.0,84.0,54.0,63.0,18.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,19.1,73.0,11.4,66.9,57.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:11:32.000,0.0,72.0,58.0,57.0,57.0,14.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,23.8,83.0,16.8,66.9,57.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:11:34.000,0.0,53.0,83.0,52.0,62.0,19.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,23.2,73.0,14.5,66.9,57.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:11:36.000,0.0,66.0,73.0,56.0,57.0,18.5
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,23.3,80.0,14.9,66.9,56.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:11:38.000,0.3,66.0,83.0,56.0,62.0,18.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.0,73.0,12.5,66.9,57.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:11:40.000,0.1,69.0,73.0,55.0,61.0,17.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,24.1,72.0,14.1,66.9,56.0,0.0,65.4,Cryptojacking,Open Hardware Monitor,16:11:42.000,0.1,68.0,72.0,56.0,58.0,19.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,23.4,86.0,13.9,66.9,56.0,0.0,65.4,Cryptojacking,Open Hardware Monitor,16:11:44.000,0.0,58.0,87.0,52.0,63.0,18.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,18.4,58.0,11.1,66.9,56.0,0.0,65.2,Cryptojacking,Open Hardware Monitor,16:11:46.000,0.1,54.0,55.0,52.0,54.0,13.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.3,78.0,11.2,66.9,56.0,0.0,65.2,Cryptojacking,Open Hardware Monitor,16:11:48.000,0.0,66.0,76.0,55.0,61.0,17.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.6,80.0,15.6,66.9,56.0,0.0,65.3,Cryptojacking,Open Hardware Monitor,16:11:50.000,0.2,58.0,75.0,59.0,62.0,20.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.7,76.0,13.3,66.9,56.0,0.0,65.2,Cryptojacking,Open Hardware Monitor,16:11:52.000,0.0,59.0,76.0,54.0,63.0,18.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.5,85.0,11.8,66.9,56.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:11:54.000,0.1,56.0,84.0,53.0,63.0,17.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.0,80.0,12.8,66.9,56.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:11:56.000,0.0,67.0,80.0,56.0,59.0,17.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,26.8,89.0,14.9,66.9,56.0,0.0,65.1,Cryptojacking,Open Hardware Monitor,16:11:58.000,0.0,68.0,92.0,56.0,65.0,22.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.3,74.0,13.4,66.9,55.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:12:00.000,0.0,75.0,66.0,59.0,58.0,20.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.2,84.0,11.8,66.9,56.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:12:02.000,0.0,65.0,84.0,54.0,63.0,17.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.0,74.0,11.7,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:04.000,0.0,70.0,70.0,56.0,58.0,16.5
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,23.4,77.0,12.4,66.9,56.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:12:06.000,0.1,75.0,68.0,57.0,58.0,18.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.2,80.0,17.1,66.9,55.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:12:08.000,0.1,76.0,55.0,59.0,54.0,21.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.1,87.0,12.8,66.9,55.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:12:10.000,0.0,63.0,88.0,52.0,62.0,17.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,18.1,79.0,9.8,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:12.000,0.0,62.0,79.0,52.0,58.0,13.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,20.8,80.0,9.5,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:14.000,0.0,58.0,80.0,54.0,58.0,16.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,19.4,75.0,11.0,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:16.000,0.0,58.0,75.0,52.0,58.0,15.1
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,18.7,80.0,12.2,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:18.000,0.0,61.0,80.0,52.0,59.0,14.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.5,80.0,11.5,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:20.000,0.0,70.0,78.0,65.0,59.0,17.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,20.4,75.0,10.7,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:22.000,0.0,74.0,61.0,57.0,54.0,16.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,18.8,72.0,11.3,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:24.000,0.0,74.0,56.0,54.0,56.0,14.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,20.2,81.0,11.8,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:26.000,0.0,63.0,81.0,53.0,59.0,16.1
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,20.8,83.0,14.1,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:28.000,0.0,60.0,83.0,52.0,61.0,16.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.1,74.0,15.1,66.9,0.0,0.0,62.3,Cryptojacking,Open Hardware Monitor,16:12:30.000,0.1,65.0,71.0,57.0,58.0,17.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.6,76.0,16.5,2.4,0.0,0.0,62.2,Cryptojacking,Open Hardware Monitor,16:12:32.000,0.0,58.0,71.0,54.0,56.0,21.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,28.6,84.0,18.8,2.4,56.0,0.0,62.4,Cryptojacking,Open Hardware Monitor,16:12:34.000,0.0,65.0,84.0,54.0,62.0,23.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,24.4,74.0,15.1,2.4,58.0,0.0,64.2,Cryptojacking,Open Hardware Monitor,16:12:36.000,0.0,74.0,71.0,68.0,59.0,19.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,20.1,73.0,10.7,66.9,58.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:38.000,0.0,72.0,68.0,56.0,58.0,14.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.1,75.0,11.3,66.9,57.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:40.000,0.0,75.0,55.0,56.0,54.0,16.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,19.7,78.0,11.3,66.9,57.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:12:42.000,0.0,70.0,77.0,61.0,62.0,14.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,19.7,81.0,10.4,66.9,57.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:44.000,0.0,57.0,81.0,52.0,62.0,14.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.2,83.0,10.4,66.9,56.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:46.000,0.0,60.0,83.0,52.0,61.0,16.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.6,79.0,9.4,66.9,56.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:48.000,0.0,81.0,53.0,60.0,52.0,17.5
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,19.7,78.0,10.4,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:50.000,0.0,65.0,76.0,54.0,58.0,15.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.0,78.0,11.8,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:52.000,0.0,55.0,78.0,52.0,59.0,16.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,18.3,75.0,10.4,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:12:54.000,0.0,74.0,63.0,56.0,54.0,14.1
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,20.9,84.0,10.5,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:56.000,0.0,55.0,84.0,53.0,59.0,16.5
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.2,70.0,10.9,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:12:58.000,0.0,69.0,68.0,56.0,56.0,17.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,18.6,76.0,10.3,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:13:00.000,0.0,79.0,54.0,57.0,53.0,14.5
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,19.9,76.0,10.3,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:13:02.000,0.0,75.0,54.0,57.0,55.0,15.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,20.2,72.0,11.1,66.9,55.0,0.0,64.7,Cryptojacking,Open Hardware Monitor,16:13:04.000,0.0,76.0,61.0,59.0,54.0,16.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,20.3,62.0,11.3,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:13:06.000,0.0,69.0,62.0,56.0,54.0,16.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,23.0,72.0,12.8,66.9,55.0,0.0,64.8,Cryptojacking,Open Hardware Monitor,16:13:08.000,0.0,73.0,63.0,59.0,52.0,18.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,29.9,83.0,19.7,66.9,55.0,0.0,65.0,Cryptojacking,Open Hardware Monitor,16:13:10.000,0.0,65.0,83.0,54.0,59.0,25.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,31.0,91.0,19.0,66.9,54.0,0.0,65.0,Cryptojacking,Open Hardware Monitor,16:13:12.000,0.0,76.0,91.0,56.0,63.0,26.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,19.0,69.0,11.3,66.9,55.0,0.0,65.1,Cryptojacking,Open Hardware Monitor,16:13:14.000,0.0,60.0,66.0,52.0,55.0,14.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,27.1,85.0,19.4,66.9,55.0,0.0,65.2,Cryptojacking,Open Hardware Monitor,16:13:16.000,0.0,69.0,86.0,60.0,63.0,22.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,32.3,76.0,25.4,66.9,55.0,0.0,65.9,Cryptojacking,Open Hardware Monitor,16:13:18.000,0.0,73.0,78.0,65.0,61.0,27.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.7,80.0,16.0,66.9,55.0,0.0,65.1,Cryptojacking,Open Hardware Monitor,16:13:20.000,0.0,54.0,80.0,53.0,58.0,17.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,27.8,69.0,17.0,66.9,55.0,0.0,65.4,Cryptojacking,Open Hardware Monitor,16:13:22.000,0.0,62.0,56.0,57.0,58.0,22.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,37.6,84.0,24.8,66.9,55.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:13:24.000,0.0,56.0,85.0,62.0,59.0,32.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,26.2,86.0,19.0,66.9,55.0,0.0,65.6,Cryptojacking,Open Hardware Monitor,16:13:26.000,0.0,72.0,86.0,56.0,61.0,21.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,28.4,88.0,19.5,66.9,55.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:13:28.000,0.0,65.0,88.0,54.0,61.0,23.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,33.4,84.0,27.8,66.9,55.0,0.0,65.8,Cryptojacking,Open Hardware Monitor,16:13:30.000,0.0,65.0,85.0,60.0,62.0,28.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,30.4,87.0,19.9,66.9,55.0,0.0,65.7,Cryptojacking,Open Hardware Monitor,16:13:32.000,0.0,58.0,85.0,74.0,63.0,25.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,28.2,63.0,17.4,66.9,55.0,0.0,65.5,Cryptojacking,Open Hardware Monitor,16:13:34.000,0.0,62.0,63.0,58.0,58.0,23.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,26.3,73.0,17.8,66.9,55.0,0.0,65.7,Cryptojacking,Open Hardware Monitor,16:13:36.000,0.0,66.0,73.0,68.0,73.0,20.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,33.2,78.0,22.3,66.9,55.0,0.0,66.7,Cryptojacking,Open Hardware Monitor,16:13:38.000,0.0,76.0,73.0,78.0,61.0,27.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,35.7,78.0,24.5,66.9,0.0,0.0,66.6,Cryptojacking,Open Hardware Monitor,16:13:40.000,0.0,65.0,78.0,61.0,66.0,30.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,42.1,85.0,33.4,2.4,0.0,0.0,64.9,Cryptojacking,Open Hardware Monitor,16:13:42.000,0.0,67.0,85.0,70.0,85.0,36.5
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,44.3,81.0,39.1,2.4,0.0,0.0,65.7,Cryptojacking,Open Hardware Monitor,16:13:44.000,0.0,74.0,79.0,73.0,81.0,38.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,42.2,87.0,30.8,2.4,0.0,0.0,69.4,Cryptojacking,Open Hardware Monitor,16:13:46.000,0.0,76.0,78.0,73.0,86.0,36.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,52.3,85.0,40.7,2.4,59.0,0.0,70.2,Cryptojacking,Open Hardware Monitor,16:13:48.000,0.1,60.0,92.0,74.0,76.0,45.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,40.3,79.0,31.3,66.9,58.0,0.0,76.3,Cryptojacking,Open Hardware Monitor,16:13:50.000,0.1,80.0,71.0,79.0,76.0,33.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,32.8,81.0,26.7,66.9,59.0,0.0,75.2,Cryptojacking,Open Hardware Monitor,16:13:52.000,0.0,60.0,81.0,61.0,65.0,27.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,26.7,83.0,15.5,66.9,58.0,0.0,75.2,Cryptojacking,Open Hardware Monitor,16:13:54.000,0.1,54.0,83.0,55.0,63.0,21.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.3,66.0,12.9,66.9,58.0,0.0,75.3,Cryptojacking,Open Hardware Monitor,16:13:56.000,0.2,60.0,60.0,64.0,66.0,15.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,27.6,73.0,12.8,66.9,57.0,0.0,75.1,Cryptojacking,Open Hardware Monitor,16:13:58.000,0.1,68.0,73.0,71.0,61.0,21.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,30.5,85.0,14.5,66.9,57.0,0.0,75.1,Cryptojacking,Open Hardware Monitor,16:14:00.000,0.0,66.0,87.0,71.0,65.0,25.1
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,29.6,79.0,14.8,66.9,57.0,0.0,75.0,Cryptojacking,Open Hardware Monitor,16:14:02.000,0.0,73.0,80.0,60.0,65.0,24.5
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,8.8,58.0,7.3,66.9,56.0,0.0,74.9,Cryptojacking,Open Hardware Monitor,16:14:04.000,0.1,51.0,55.0,52.0,52.0,4.8
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,9.7,58.0,7.7,66.9,56.0,0.0,74.8,Cryptojacking,Open Hardware Monitor,16:14:06.000,0.1,54.0,53.0,55.0,52.0,5.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,19.5,58.0,15.4,66.9,56.0,0.0,74.4,Cryptojacking,Open Hardware Monitor,16:14:08.000,0.3,54.0,57.0,51.0,54.0,14.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,11.0,58.0,9.6,66.9,56.0,0.0,74.2,Cryptojacking,Open Hardware Monitor,16:14:10.000,0.1,49.0,53.0,50.0,52.0,7.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,5.7,57.0,3.3,66.9,55.0,0.0,74.1,Cryptojacking,Open Hardware Monitor,16:14:12.000,0.1,49.0,51.0,51.0,51.0,2.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,5.4,59.0,4.1,66.9,55.0,0.0,74.1,Cryptojacking,Open Hardware Monitor,16:14:14.000,0.1,59.0,50.0,52.0,51.0,2.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,6.2,57.0,5.6,66.9,55.0,0.0,74.0,Cryptojacking,Open Hardware Monitor,16:14:16.000,0.1,54.0,57.0,54.0,51.0,3.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,9.0,62.0,6.6,66.9,54.0,0.0,74.2,Cryptojacking,Open Hardware Monitor,16:14:18.000,0.2,50.0,60.0,50.0,51.0,5.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,10.7,57.0,9.1,66.9,54.0,0.0,74.6,Cryptojacking,Open Hardware Monitor,16:14:20.000,0.1,50.0,53.0,50.0,51.0,6.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,21.7,84.0,12.8,66.9,54.0,0.0,74.6,Cryptojacking,Open Hardware Monitor,16:14:22.000,0.1,66.0,84.0,54.0,59.0,17.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,29.0,77.0,24.4,66.9,54.0,0.0,74.9,Cryptojacking,Open Hardware Monitor,16:14:24.000,0.1,61.0,66.0,67.0,77.0,23.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,8.5,68.0,5.7,66.9,54.0,0.0,74.8,Cryptojacking,Open Hardware Monitor,16:14:26.000,0.2,60.0,66.0,52.0,51.0,5.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,7.4,62.0,6.9,66.9,54.0,0.0,74.7,Cryptojacking,Open Hardware Monitor,16:14:28.000,0.2,62.0,49.0,52.0,49.0,3.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,9.8,56.0,10.2,66.9,54.0,0.0,74.8,Cryptojacking,Open Hardware Monitor,16:14:30.000,0.2,48.0,52.0,50.0,50.0,5.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,26.1,76.0,13.9,66.9,54.0,0.0,75.9,Cryptojacking,Open Hardware Monitor,16:14:32.000,0.0,50.0,76.0,65.0,74.0,21.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.9,70.0,15.6,66.9,54.0,0.0,76.7,Cryptojacking,Open Hardware Monitor,16:14:34.000,0.0,56.0,69.0,61.0,70.0,20.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,29.3,69.0,15.9,66.9,54.0,0.0,76.9,Cryptojacking,Open Hardware Monitor,16:14:36.000,0.1,57.0,59.0,57.0,69.0,24.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,27.9,72.0,16.3,66.9,54.0,0.0,76.8,Cryptojacking,Open Hardware Monitor,16:14:38.000,0.1,70.0,53.0,57.0,55.0,22.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,29.1,76.0,17.3,66.9,54.0,0.0,76.9,Cryptojacking,Open Hardware Monitor,16:14:40.000,0.1,55.0,65.0,74.0,76.0,24.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,5.6,56.0,4.3,66.9,54.0,0.0,76.8,Cryptojacking,Open Hardware Monitor,16:14:42.000,0.1,49.0,52.0,49.0,50.0,2.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,6.9,61.0,6.0,66.9,54.0,0.0,76.6,Cryptojacking,Open Hardware Monitor,16:14:44.000,0.1,59.0,56.0,50.0,51.0,3.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,7.7,56.0,6.9,66.9,53.0,0.0,76.6,Cryptojacking,Open Hardware Monitor,16:14:46.000,0.1,49.0,52.0,51.0,49.0,4.0
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,10.8,60.0,9.2,66.9,53.0,0.0,76.6,Cryptojacking,Open Hardware Monitor,16:14:48.000,0.1,61.0,57.0,60.0,55.0,6.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,13.6,76.0,7.8,66.9,53.0,0.0,74.8,Cryptojacking,Open Hardware Monitor,16:14:50.000,0.1,59.0,60.0,62.0,76.0,9.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,22.8,67.0,12.9,66.9,53.0,0.0,74.8,Cryptojacking,Open Hardware Monitor,16:14:52.000,0.0,69.0,66.0,57.0,57.0,18.2
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.8,63.0,14.1,66.9,53.0,0.0,74.6,Cryptojacking,Open Hardware Monitor,16:14:54.000,0.1,55.0,62.0,56.0,56.0,21.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,28.0,64.0,15.9,66.9,53.0,0.0,73.2,Cryptojacking,Open Hardware Monitor,16:14:56.000,0.2,60.0,62.0,56.0,57.0,22.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,27.8,67.0,20.3,66.9,54.0,0.0,72.7,Cryptojacking,Open Hardware Monitor,16:14:58.000,0.7,65.0,64.0,54.0,55.0,22.5
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.1,78.0,13.5,66.9,53.0,0.0,72.7,Cryptojacking,Open Hardware Monitor,16:15:00.000,0.1,58.0,78.0,53.0,59.0,19.6
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,26.0,67.0,12.7,66.9,53.0,0.0,72.7,Cryptojacking,Open Hardware Monitor,16:15:02.000,0.0,66.0,60.0,60.0,55.0,20.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.5,69.0,13.8,66.9,54.0,0.0,72.7,Cryptojacking,Open Hardware Monitor,16:15:04.000,0.2,58.0,69.0,62.0,56.0,20.9
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,25.1,72.0,13.3,66.9,53.0,0.0,72.8,Cryptojacking,Open Hardware Monitor,16:15:06.000,0.1,67.0,66.0,62.0,56.0,20.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,24.2,72.0,13.5,66.9,54.0,0.0,72.9,Cryptojacking,Open Hardware Monitor,16:15:08.000,0.1,56.0,70.0,64.0,57.0,18.7
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,27.7,88.0,15.4,66.9,54.0,0.0,72.9,Cryptojacking,Open Hardware Monitor,16:15:10.000,0.1,60.0,91.0,61.0,65.0,23.4
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,38.1,73.0,35.0,66.9,54.0,0.0,73.3,Cryptojacking,Open Hardware Monitor,16:15:12.000,0.3,61.0,71.0,61.0,58.0,32.3
miniZ (GPU),HP Victus 16-d0417nf,1,Attack,24.6,68.0,10.2,66.9,54.0,0.0,73.3,Cryptojacking,Open Hardware Monitor,16:15:14.000,0.0,73.0,53.0,61.0,52.0,19.2
