Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),CPU Usage (%),GPU Memory Usage (%),GPU Temperature (°C),GPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,62.0,1.8,82.6,66.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:18.000,0.1,57.0,57.0,56.0,56.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.7,61.0,1.7,82.6,66.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:20.000,0.1,56.0,57.0,57.0,56.0,3.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.3,62.0,0.4,82.6,66.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:55:22.000,0.1,56.0,57.0,56.0,55.0,1.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,62.0,0.6,82.6,66.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:55:24.000,0.1,56.0,57.0,56.0,56.0,2.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.9,62.0,0.4,82.6,66.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:26.000,0.1,56.0,57.0,56.0,57.0,2.1
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.4,61.0,3.7,82.6,66.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:28.000,0.1,56.0,57.0,57.0,56.0,1.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,62.0,0.5,82.6,67.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:55:30.000,0.1,56.0,56.0,57.0,57.0,2.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,62.0,0.5,82.6,67.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:32.000,0.1,56.0,57.0,56.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,62.0,3.1,82.6,67.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:34.000,0.1,56.0,57.0,57.0,57.0,2.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.8,62.0,0.9,82.6,66.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:55:36.000,0.1,55.0,57.0,56.0,57.0,2.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.0,62.0,1.6,82.6,67.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:38.000,0.1,57.0,58.0,56.0,57.0,2.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.3,62.0,1.5,82.6,67.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:40.000,0.1,57.0,57.0,56.0,57.0,2.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.8,62.0,0.1,82.6,67.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:42.000,0.1,56.0,58.0,57.0,58.0,2.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.0,62.0,1.0,82.6,67.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:44.000,0.1,57.0,58.0,56.0,56.0,2.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,62.0,0.8,82.6,67.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:55:46.000,0.1,58.0,60.0,57.0,57.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,62.0,0.7,82.6,67.0,99.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:48.000,0.1,56.0,57.0,57.0,58.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.4,62.0,0.3,82.6,67.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:55:50.000,0.1,57.0,58.0,57.0,57.0,1.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.4,64.0,0.9,82.6,68.0,100.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:52.000,0.1,58.0,57.0,57.0,58.0,1.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,63.0,0.3,82.6,67.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:55:54.000,0.1,58.0,58.0,57.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.5,62.0,0.6,82.6,67.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:55:56.000,0.1,58.0,60.0,57.0,57.0,2.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,63.0,1.8,82.6,68.0,100.0,66.3,Cryptojacking,Open Hardware Monitor,19:55:58.000,0.1,58.0,58.0,59.0,57.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.5,62.0,1.3,82.6,68.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:56:00.000,0.1,61.0,60.0,61.0,57.0,2.7
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.3,63.0,0.7,82.6,68.0,99.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:02.000,0.1,56.0,58.0,59.0,57.0,1.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,62.0,0.5,82.6,68.0,99.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:04.000,0.1,57.0,60.0,58.0,58.0,2.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,63.0,1.3,82.6,68.0,99.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:06.000,0.1,58.0,60.0,59.0,57.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.2,62.0,0.1,82.6,68.0,99.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:08.000,0.1,58.0,60.0,57.0,58.0,2.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.9,64.0,0.3,82.6,68.0,100.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:10.000,0.1,58.0,58.0,58.0,58.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.7,64.0,2.3,82.6,68.0,99.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:12.000,0.1,58.0,60.0,59.0,57.0,3.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.4,63.0,0.3,82.6,68.0,99.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:14.000,0.1,58.0,61.0,57.0,58.0,2.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.6,63.0,0.5,82.6,68.0,100.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:16.000,0.1,60.0,61.0,59.0,59.0,2.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.6,64.0,1.6,82.6,68.0,99.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:18.000,0.1,58.0,60.0,59.0,58.0,2.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.3,64.0,2.8,82.6,68.0,99.0,66.1,Cryptojacking,Open Hardware Monitor,19:56:20.000,0.1,58.0,60.0,59.0,57.0,1.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,9.9,84.0,0.8,82.6,68.0,99.0,66.2,Cryptojacking,Open Hardware Monitor,19:56:22.000,0.1,77.0,84.0,68.0,63.0,4.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,19.8,64.0,6.1,82.6,69.0,99.0,66.7,Cryptojacking,Open Hardware Monitor,19:56:24.000,0.0,60.0,62.0,61.0,60.0,14.1
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,9.6,65.0,3.0,82.6,69.0,99.0,66.8,Cryptojacking,Open Hardware Monitor,19:56:27.000,0.1,58.0,60.0,59.0,58.0,4.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.3,64.0,1.4,82.6,69.0,99.0,66.9,Cryptojacking,Open Hardware Monitor,19:56:29.000,0.1,58.0,61.0,59.0,58.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.9,63.0,0.9,82.6,69.0,99.0,66.9,Cryptojacking,Open Hardware Monitor,19:56:31.000,0.1,58.0,60.0,59.0,59.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.5,64.0,1.0,82.6,69.0,99.0,66.4,Cryptojacking,Open Hardware Monitor,19:56:33.000,0.1,59.0,61.0,59.0,59.0,3.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.7,64.0,1.8,82.6,69.0,100.0,66.4,Cryptojacking,Open Hardware Monitor,19:56:35.000,0.1,58.0,61.0,60.0,58.0,2.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,15.5,65.0,3.5,82.6,69.0,99.0,65.4,Cryptojacking,Open Hardware Monitor,19:56:37.000,0.0,60.0,61.0,60.0,58.0,10.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,64.0,1.2,82.6,69.0,99.0,65.4,Cryptojacking,Open Hardware Monitor,19:56:39.000,0.1,58.0,62.0,59.0,59.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.2,65.0,0.5,82.6,69.0,99.0,65.4,Cryptojacking,Open Hardware Monitor,19:56:41.000,0.1,59.0,61.0,59.0,58.0,2.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.3,65.0,1.4,82.6,69.0,99.0,65.4,Cryptojacking,Open Hardware Monitor,19:56:43.000,0.1,63.0,63.0,61.0,59.0,2.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.7,69.0,1.3,82.6,68.0,99.0,65.4,Cryptojacking,Open Hardware Monitor,19:56:45.000,0.1,68.0,68.0,60.0,61.0,2.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.9,63.0,0.8,82.6,68.0,99.0,65.2,Cryptojacking,Open Hardware Monitor,19:56:47.000,0.1,58.0,60.0,60.0,59.0,3.1
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,65.0,0.4,82.6,68.0,99.0,65.1,Cryptojacking,Open Hardware Monitor,19:56:49.000,0.1,58.0,60.0,59.0,58.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.0,80.0,0.7,82.6,68.0,99.0,65.1,Cryptojacking,Open Hardware Monitor,19:56:51.000,0.1,80.0,60.0,62.0,58.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.8,63.0,2.0,82.6,68.0,99.0,65.2,Cryptojacking,Open Hardware Monitor,19:56:53.000,0.1,58.0,61.0,57.0,58.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,12.3,64.0,1.4,82.6,68.0,100.0,64.8,Cryptojacking,Open Hardware Monitor,19:56:55.000,0.1,58.0,60.0,57.0,58.0,7.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,63.0,0.6,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:56:57.000,0.1,58.0,60.0,58.0,58.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.2,65.0,1.3,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:56:59.000,0.1,58.0,60.0,59.0,58.0,2.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.9,64.0,0.8,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:01.000,0.1,58.0,60.0,57.0,58.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.5,64.0,1.0,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:03.000,0.1,58.0,58.0,59.0,57.0,1.7
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,63.0,0.5,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:05.000,0.1,58.0,60.0,58.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,63.0,2.5,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:07.000,0.1,58.0,58.0,57.0,57.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.8,63.0,1.4,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:09.000,0.1,57.0,60.0,57.0,58.0,2.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.0,62.0,1.0,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:11.000,0.1,58.0,60.0,57.0,58.0,2.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.5,63.0,2.6,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:13.000,0.1,56.0,60.0,58.0,58.0,2.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.5,63.0,0.1,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:15.000,0.1,58.0,60.0,57.0,57.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.5,63.0,0.8,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:17.000,0.1,58.0,57.0,57.0,58.0,2.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.5,65.0,0.4,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:19.000,0.1,65.0,58.0,59.0,58.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.2,63.0,1.2,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:21.000,0.1,58.0,59.0,57.0,57.0,2.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,63.0,2.3,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:23.000,0.1,58.0,58.0,58.0,58.0,2.1
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,64.0,1.6,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:25.000,0.1,58.0,60.0,57.0,57.0,2.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,63.0,1.7,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:27.000,0.1,57.0,60.0,56.0,57.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,63.0,1.2,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:29.000,0.1,57.0,60.0,58.0,58.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.0,63.0,0.8,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:31.000,0.1,58.0,60.0,57.0,58.0,3.1
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.5,63.0,1.4,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:33.000,0.1,56.0,58.0,57.0,58.0,1.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.4,63.0,0.6,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:35.000,0.1,58.0,58.0,57.0,59.0,1.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,64.0,0.3,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:37.000,0.1,58.0,60.0,58.0,58.0,2.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.8,63.0,1.0,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:39.000,0.1,58.0,58.0,59.0,58.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.5,63.0,0.8,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:41.000,0.1,58.0,60.0,57.0,58.0,2.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,63.0,1.2,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:43.000,0.1,58.0,60.0,57.0,58.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,63.0,1.4,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:45.000,0.1,58.0,60.0,59.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.0,63.0,0.8,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:47.000,0.1,58.0,58.0,57.0,57.0,2.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.5,63.0,0.4,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:49.000,0.1,58.0,58.0,59.0,58.0,1.7
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.4,63.0,1.2,82.6,68.0,100.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:51.000,0.1,58.0,60.0,59.0,58.0,3.5
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.5,63.0,2.0,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:53.000,0.1,61.0,60.0,60.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.5,64.0,2.1,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:55.000,0.1,57.0,60.0,57.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.9,63.0,0.7,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:57.000,0.1,58.0,60.0,59.0,58.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.9,64.0,0.9,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:57:59.000,0.1,57.0,60.0,57.0,57.0,2.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.5,63.0,1.2,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:58:01.000,0.1,58.0,61.0,59.0,57.0,2.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,63.0,0.4,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:58:03.000,0.1,58.0,60.0,57.0,58.0,1.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.7,63.0,2.9,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:58:05.000,0.1,58.0,60.0,57.0,58.0,1.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.5,63.0,1.8,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:58:07.000,0.1,58.0,58.0,59.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,62.0,1.6,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:58:09.000,0.1,57.0,60.0,57.0,57.0,2.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.0,75.0,0.7,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:58:11.000,0.1,75.0,69.0,62.0,59.0,2.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,19.4,65.0,4.1,82.6,68.0,99.0,65.0,Cryptojacking,Open Hardware Monitor,19:58:13.000,0.0,60.0,63.0,60.0,61.0,13.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,63.0,1.8,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:15.000,0.1,58.0,60.0,57.0,58.0,1.7
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.1,65.0,1.2,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:17.000,0.1,57.0,60.0,58.0,57.0,2.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.0,63.0,4.5,82.6,68.0,100.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:19.000,0.1,60.0,61.0,61.0,58.0,3.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.9,63.0,1.4,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:21.000,0.1,58.0,60.0,58.0,58.0,3.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.0,63.0,0.7,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:23.000,0.1,58.0,60.0,59.0,57.0,2.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.8,62.0,2.1,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:25.000,0.1,58.0,60.0,59.0,58.0,2.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.6,63.0,2.4,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:27.000,0.1,58.0,60.0,57.0,58.0,2.7
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,63.0,0.4,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:29.000,0.1,57.0,61.0,57.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,7.5,63.0,0.0,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:31.000,0.1,58.0,60.0,58.0,58.0,2.7
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.4,63.0,0.8,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:33.000,0.1,57.0,58.0,57.0,58.0,1.7
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.2,63.0,1.2,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:35.000,0.1,57.0,60.0,59.0,58.0,3.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.6,64.0,0.9,82.6,68.0,99.0,64.8,Cryptojacking,Open Hardware Monitor,19:58:37.000,0.1,56.0,60.0,57.0,57.0,1.8
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,13.0,65.0,2.0,82.6,68.0,100.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:39.000,0.1,63.0,61.0,60.0,59.0,8.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,12.3,68.0,0.8,82.6,68.0,100.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:41.000,0.0,62.0,68.0,61.0,61.0,7.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,9.6,63.0,0.3,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:43.000,0.0,58.0,61.0,59.0,58.0,5.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,9.4,65.0,1.6,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:45.000,0.1,58.0,60.0,59.0,58.0,4.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,6.9,63.0,1.9,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:47.000,0.1,58.0,60.0,59.0,58.0,2.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,10.0,63.0,0.6,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:49.000,0.0,59.0,60.0,59.0,58.0,5.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.4,64.0,1.4,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:51.000,0.1,59.0,60.0,59.0,58.0,3.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,11.1,69.0,0.9,82.6,68.0,100.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:53.000,0.0,61.0,71.0,60.0,61.0,6.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,9.6,63.0,1.1,82.6,68.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:55.000,0.0,58.0,60.0,59.0,58.0,5.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,8.8,63.0,1.6,82.6,69.0,99.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:57.000,0.0,58.0,58.0,59.0,58.0,4.1
NiceHash (GPU),HP Victus 16-d0417nf,1,Attack,10.2,63.0,0.1,82.6,68.0,100.0,64.9,Cryptojacking,Open Hardware Monitor,19:58:59.000,0.0,60.0,60.0,59.0,59.0,5.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,10.8,64.0,2.2,2.4,0.0,11.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:01.000,0.1,60.0,61.0,59.0,58.0,5.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.9,64.0,5.4,2.4,0.0,11.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:03.000,0.0,58.0,60.0,59.0,57.0,10.3
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.5,73.0,6.5,2.4,0.0,11.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:05.000,0.0,57.0,57.0,57.0,57.0,10.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,6.3,62.0,1.8,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:07.000,0.1,56.0,57.0,56.0,56.0,2.1
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.0,67.0,6.3,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:09.000,0.0,67.0,58.0,61.0,56.0,9.6
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,13.8,69.0,5.5,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:11.000,0.1,72.0,58.0,60.0,56.0,9.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.0,68.0,5.6,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:13.000,0.1,68.0,58.0,61.0,56.0,9.7
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,13.4,67.0,5.9,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:15.000,0.0,67.0,57.0,61.0,56.0,9.1
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.6,68.0,5.3,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:17.000,0.1,68.0,58.0,59.0,55.0,10.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.5,69.0,5.2,2.4,0.0,0.0,62.7,Cryptojacking,Open Hardware Monitor,19:59:19.000,0.0,69.0,56.0,59.0,55.0,10.2
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,16.2,65.0,5.3,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:21.000,0.0,65.0,55.0,57.0,55.0,11.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,13.7,62.0,4.6,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:23.000,0.0,62.0,56.0,56.0,55.0,9.4
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.3,73.0,4.8,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:25.000,0.1,54.0,73.0,56.0,58.0,9.9
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.4,61.0,5.3,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:27.000,0.1,54.0,55.0,54.0,55.0,10.0
NiceHash (GPU),HP Victus 16-d0417nf,1,Recovery,14.8,63.0,5.8,2.4,0.0,0.0,62.8,Cryptojacking,Open Hardware Monitor,19:59:29.000,0.0,53.0,63.0,53.0,56.0,10.5
