Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,Relative Time (s),Memory Usage (Mo),Network (Ko/s)
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,57.4,0.0,19.3,Denial of Service,System,00:04:16.220,256.22,540.51,0.232421875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:04:17.230,257.23,540.51,0.650390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.9,0.0,19.3,Denial of Service,System,00:04:18.240,258.24,540.5,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.9,0.0,19.3,Denial of Service,System,00:04:19.250,259.25,540.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:04:20.260,260.26,540.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:04:21.260,261.26,540.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:04:22.270,262.27,540.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:04:23.280,263.28,540.5,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:24.290,264.29,540.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:04:25.300,265.3,540.5,0.162109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:04:26.310,266.31,540.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:27.320,267.32,540.5,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:28.330,268.33,540.5,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:29.340,269.34,540.5,0.291015625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:04:30.350,270.35,540.5,0.224609375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:31.360,271.36,540.5,0.224609375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,1.0,19.3,Denial of Service,System,00:04:32.370,272.37,540.5,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.9,0.0,19.3,Denial of Service,System,00:04:33.380,273.38,540.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.9,1.0,19.3,Denial of Service,System,00:04:34.390,274.39,540.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,1.0,19.3,Denial of Service,System,00:04:35.400,275.4,540.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:04:36.410,276.41,540.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:04:37.420,277.42,540.48,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:04:38.430,278.43,540.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,1.0,19.3,Denial of Service,System,00:04:39.430,279.43,540.48,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:04:40.440,280.44,540.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:04:41.450,281.45,540.47,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.5,19.3,Denial of Service,System,00:04:42.460,282.46,540.47,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:04:43.470,283.47,540.46,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:44.480,284.48,540.46,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:45.490,285.49,540.46,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:46.500,286.5,540.46,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.5,19.3,Denial of Service,System,00:04:47.510,287.51,540.45,0.203125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:04:48.520,288.52,540.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:49.530,289.53,540.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:04:50.540,290.54,540.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.5,19.3,Denial of Service,System,00:04:51.550,291.55,540.43,0.224609375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:52.560,292.56,540.43,0.390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:04:53.570,293.57,540.43,2.029296875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:04:54.570,294.57,540.43,0.3203125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:04:55.580,295.58,540.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:04:56.590,296.59,540.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:57.600,297.6,540.43,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:04:58.610,298.61,540.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:04:59.620,299.62,540.43,0.162109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.5,19.3,Denial of Service,System,00:05:00.630,300.63,540.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:01.640,301.64,540.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:02.650,302.65,540.43,1.056640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.5,19.3,Denial of Service,System,00:05:03.660,303.66,540.42,1.544921875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:04.670,304.67,540.42,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:05.680,305.68,540.42,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:06.690,306.69,540.42,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:05:07.700,307.7,540.42,0.158203125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:08.710,308.71,540.42,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.5,1.0,19.3,Denial of Service,System,00:05:09.710,309.71,540.42,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.5,0.0,19.3,Denial of Service,System,00:05:10.720,310.72,540.41,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:11.730,311.73,540.41,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:12.740,312.74,540.41,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:13.750,313.75,540.41,0.224609375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:14.760,314.76,540.41,0.4921875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:15.770,315.77,540.41,0.455078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:16.780,316.78,540.41,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:17.790,317.79,540.41,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:18.800,318.8,540.41,0.23046875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:19.810,319.81,540.41,1.48046875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.5,19.3,Denial of Service,System,00:05:20.820,320.82,540.4,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:21.830,321.83,540.4,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.0,0.0,19.3,Denial of Service,System,00:05:22.840,322.84,540.4,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.0,0.0,19.3,Denial of Service,System,00:05:23.850,323.85,540.4,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.5,19.3,Denial of Service,System,00:05:24.850,324.85,540.4,1.17578125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:25.860,325.86,540.4,1.36328125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:26.870,326.87,540.4,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:27.880,327.88,540.39,0.318359375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:28.890,328.89,540.39,0.189453125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:29.900,329.9,540.39,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:30.910,330.91,540.39,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.5,19.3,Denial of Service,System,00:05:31.920,331.92,540.39,1.576171875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:32.930,332.93,540.39,0.203125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.0,19.3,Denial of Service,System,00:05:33.940,333.94,540.39,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.5,0.0,19.3,Denial of Service,System,00:05:34.950,334.95,540.39,0.30078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.0,0.5,19.3,Denial of Service,System,00:05:35.960,335.96,540.39,0.076171875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:36.960,336.96,540.39,1.109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:37.970,337.97,540.39,0.884765625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:38.980,338.98,540.39,0.8935546875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:39.990,339.99,540.39,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:41.000,341.0,540.39,0.560546875
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:42.010,342.01,540.38,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:43.020,343.02,540.38,13.52734375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.5,19.3,Denial of Service,System,00:05:44.030,344.03,540.38,0.078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:45.040,345.04,540.38,1.974609375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:46.050,346.05,540.38,0.236328125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.5,0.0,19.3,Denial of Service,System,00:05:47.060,347.06,540.38,1.103515625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:48.070,348.07,540.38,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:49.080,349.08,540.38,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.0,0.0,19.3,Denial of Service,System,00:05:50.090,350.09,540.38,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,56.4,0.0,19.3,Denial of Service,System,00:05:51.090,351.09,540.38,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.5,0.0,19.3,Denial of Service,System,00:05:52.100,352.1,540.38,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:05:53.110,353.11,540.38,0.6484375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:54.120,354.12,540.37,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.0,0.0,19.3,Denial of Service,System,00:05:55.130,355.13,540.37,1.0908203125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:56.140,356.14,540.37,0.115234375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:05:57.150,357.15,540.37,0.291015625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.5,0.0,19.3,Denial of Service,System,00:05:58.160,358.16,540.37,2.767578125
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,54.5,0.0,19.3,Denial of Service,System,00:05:59.170,359.17,540.37,0.224609375
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:06:00.180,360.18,540.36,0.06640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.5,19.3,Denial of Service,System,00:06:01.190,361.19,540.61,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:06:02.200,362.2,540.61,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.0,0.0,19.3,Denial of Service,System,00:06:03.210,363.21,540.61,0.947265625
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:06:04.210,364.21,540.61,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:06:05.220,365.22,540.61,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,1,Recovery,55.5,0.0,19.3,Denial of Service,System,00:06:06.230,366.23,540.61,0.0
